candidate_id,previous_period,period,provider,provider_name,code_a,code_b,before_a,after_a,change_a,before_b,after_b,change_b,absolute_change_ratio,paired_net_change,target_code,target_change_share_national_pct,classification,disposition
RC109,2024-09,2024-10,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_300,C_400,458,177,-281,2834,3007,173,0.6156583629893239,-108,C_400,0.073801052838141,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC110,2024-09,2024-10,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_400,C_430,2834,3007,173,355,134,-221,0.7828054298642534,-48,C_400,0.073801052838141,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC111,2024-01,2024-02,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_320,C_400,2377,2083,-294,365,684,319,0.9216300940438872,25,C_320,0.0736668554275433,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC112,2026-04,2026-05,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_130,X06,8216,8675,459,1048,265,-783,0.5862068965517241,-324,C_130,0.0734951507611311,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC113,2026-02,2026-03,NT347,SPIRE FYLDE COAST HOSPITAL,C_100,X05,668,392,-276,165,445,280,0.9857142857142858,4,C_100,0.0733644512020074,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC114,2026-02,2026-03,RJN,EAST CHESHIRE NHS TRUST,C_320,X04,1547,1274,-273,296,574,278,0.9820143884892086,5,C_320,0.0729102402833083,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC115,2025-05,2025-06,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,C_400,C_430,1434,1272,-162,58,223,165,0.9818181818181818,3,C_400,0.0727811847159512,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC116,2025-04,2025-05,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,C_320,X06,2414,2703,289,880,350,-530,0.5452830188679245,-241,C_320,0.0722431369019943,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC117,2024-10,2024-11,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_101,C_110,976,2038,1062,7704,7094,-610,0.5743879472693032,452,C_110,0.071439027960767,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC118,2024-10,2024-11,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_110,C_400,7704,7094,-610,401,1130,729,0.8367626886145405,119,C_110,0.071439027960767,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC119,2025-05,2025-06,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_100,C_130,249,528,279,6264,5909,-355,0.7859154929577464,-76,C_100,0.0706348784396527,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC120,2025-05,2025-06,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_100,X02,249,528,279,2365,2197,-168,0.6021505376344086,111,C_100,0.0706348784396527,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC121,2025-05,2025-06,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_100,C_502,249,528,279,3143,2968,-175,0.6272401433691757,104,C_100,0.0706348784396527,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC122,2024-08,2024-09,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_120,C_300,2284,2736,452,522,158,-364,0.8053097345132744,88,C_120,0.0706286417893422,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC123,2026-02,2026-03,RJN,EAST CHESHIRE NHS TRUST,C_110,X04,2071,1521,-550,296,574,278,0.5054545454545455,-272,C_110,0.0672369172240199,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC124,2024-11,2024-12,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_120,X06,6759,7180,421,460,33,-427,0.9859484777517564,-6,C_120,0.0664680519177059,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC125,2024-02,2024-03,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_100,C_110,536,809,273,978,796,-182,0.6666666666666666,91,C_100,0.064794970201434,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC126,2024-02,2024-03,NT423,MANOR HOSPITAL,C_110,C_502,231,767,536,275,0,-275,0.5130597014925373,261,C_110,0.0641571179090525,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC127,2025-09,2025-10,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_120,C_400,3869,3478,-391,433,745,312,0.7979539641943734,-79,C_120,0.063683478453485,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC128,2026-03,2026-04,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_120,C_430,10160,10527,367,348,123,-225,0.6130790190735694,142,C_120,0.0623854708148188,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC129,2026-04,2026-05,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,C_120,X03,3955,3588,-367,486,744,258,0.7029972752043597,-109,C_120,0.0617501022157686,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC130,2024-07,2024-08,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_300,C_301,187,429,242,3948,3709,-239,0.987603305785124,3,C_301,0.0611719417868349,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC131,2025-10,2025-11,NT347,SPIRE FYLDE COAST HOSPITAL,C_100,C_150,472,703,231,331,160,-171,0.7402597402597403,60,C_100,0.0605866677857277,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC132,2025-05,2025-06,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,C_320,X06,2655,2417,-238,230,353,123,0.5168067226890757,-115,C_320,0.0602063712506988,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC133,2024-09,2024-10,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_320,X03,3987,4234,247,167,37,-130,0.5263157894736842,117,C_320,0.0599489826876075,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC134,2024-03,2024-04,NT423,MANOR HOSPITAL,C_110,C_502,767,268,-499,0,335,335,0.6713426853707415,-164,C_110,0.0599107941481921,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC135,2024-06,2024-07,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_120,C_300,14960,14574,-386,590,966,376,0.9740932642487048,-10,C_120,0.0587124928320564,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC136,2025-03,2025-04,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,C_400,204,99,-105,2029,2160,131,0.8015267175572519,26,C_400,0.0585608339778005,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC137,2025-11,2025-12,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,C_170,C_400,93,0,-93,5162,5290,128,0.7265625,35,C_400,0.058217277796476,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC138,2024-12,2025-01,RKE,WHITTINGTON HEALTH NHS TRUST,C_160,C_301,27,185,158,2047,1822,-225,0.7022222222222222,-67,C_301,0.0568379889961653,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC139,2024-01,2024-02,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_320,X06,1828,1603,-225,75,326,251,0.896414342629482,26,C_320,0.0563776954802627,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC140,2025-11,2025-12,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,C_120,X06,7069,6741,-328,412,632,220,0.6707317073170732,-108,C_120,0.0556307475212092,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC141,2024-03,2024-04,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_300,C_301,198,76,-122,4319,4534,215,0.5674418604651162,93,C_301,0.0548234430142184,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC142,2024-08,2024-09,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,C_320,137,250,113,3539,3315,-224,0.5044642857142857,-111,C_320,0.0543472986481109,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC143,2025-04,2025-05,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,C_110,X06,6271,6728,457,880,350,-530,0.8622641509433963,-73,C_110,0.0541855683793416,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC144,2025-11,2025-12,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,C_320,X06,5767,5558,-209,412,632,220,0.95,11,C_320,0.0540458070538828,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC145,2025-07,2025-08,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_300,C_301,422,155,-267,5046,5250,204,0.7640449438202247,-63,C_301,0.0540298594429097,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC146,2025-07,2025-08,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_301,X06,5046,5250,204,272,4,-268,0.7611940298507462,-64,C_301,0.0540298594429097,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC147,2024-12,2025-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_320,C_410,5639,5420,-219,443,825,382,0.5732984293193717,163,C_320,0.052746172891839,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC148,2025-11,2025-12,RPA,MEDWAY NHS FOUNDATION TRUST,C_301,X04,3503,3302,-201,24,133,109,0.5422885572139303,-92,C_301,0.0527228326587783,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC149,2024-10,2024-11,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,C_130,C_300,12751,12444,-307,482,1044,562,0.5462633451957295,255,C_130,0.0526004677500878,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC150,2024-09,2024-10,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,C_110,C_300,10196,10646,450,615,43,-572,0.7867132867132867,-122,C_110,0.0525909823995512,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC151,2025-05,2025-06,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,C_100,X06,4077,3870,-207,350,597,247,0.8380566801619433,40,C_100,0.0524065227132907,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC152,2024-12,2025-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,C_400,C_430,2925,2803,-122,285,448,163,0.7484662576687117,41,C_400,0.0523638860870871,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC153,2024-09,2024-10,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_130,X06,2282,1975,-307,275,621,346,0.8872832369942196,39,C_130,0.051697252804618,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC154,2024-10,2024-11,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,C_300,4057,3849,-208,45,149,104,0.5,-104,C_100,0.0508475404946879,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC155,2025-09,2025-10,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,C_100,X03,6236,6037,-199,0,213,213,0.9342723004694836,14,C_100,0.0508310493418784,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC156,2024-10,2024-11,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",C_100,X04,4479,4273,-206,399,673,274,0.7518248175182481,68,C_100,0.0503586218360851,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC157,2025-08,2025-09,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,C_400,10,126,116,2090,1980,-110,0.9482758620689656,6,C_400,0.0501776745840955,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC158,2026-01,2026-02,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,C_300,C_320,266,637,371,1615,1424,-191,0.5148247978436657,180,C_320,0.0500774758854667,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC159,2025-09,2025-10,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_300,C_320,261,39,-222,4655,4849,194,0.8738738738738738,-28,C_320,0.0500610280057905,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC160,2026-01,2026-02,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_320,C_430,8769,8582,-187,147,329,182,0.9732620320855616,-5,C_320,0.0490287329349858,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC161,2025-06,2025-07,RJN,EAST CHESHIRE NHS TRUST,C_320,X06,867,1057,190,163,10,-153,0.8052631578947368,37,C_320,0.048931742794157,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC162,2024-01,2024-02,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_100,C_400,980,774,-206,365,684,319,0.64576802507837,113,C_100,0.0488260418197418,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC163,2026-03,2026-04,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_130,C_430,6657,6955,298,348,123,-225,0.7550335570469798,73,C_130,0.0487958238634502,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC164,2026-02,2026-03,RJN,EAST CHESHIRE NHS TRUST,C_130,X04,2366,2076,-290,296,574,278,0.9586206896551724,-12,C_130,0.0481703569589555,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC165,2025-05,2025-06,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_110,X04,3081,2674,-407,587,1167,580,0.7017241379310345,173,C_110,0.047975142510927,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC166,2025-04,2025-05,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,C_100,X06,4262,4449,187,381,136,-245,0.763265306122449,-58,C_100,0.0474344795397587,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC167,2025-01,2025-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_400,C_502,269,161,-108,58,130,72,0.6666666666666666,-36,C_400,0.047002502448047,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC168,2025-10,2025-11,NT308,SPIRE GATWICK PARK HOSPITAL,C_100,X05,43,222,179,443,267,-176,0.9832402234636872,3,C_100,0.0469481105352609,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC169,2025-10,2025-11,NT339,SPIRE REGENCY HOSPITAL,C_100,X05,315,491,176,485,288,-197,0.8934010152284264,-21,C_100,0.0461612706938878,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC170,2025-10,2025-11,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_320,X06,1850,2027,177,307,128,-179,0.988826815642458,-2,C_320,0.0461389277000396,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC171,2024-08,2024-09,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,C_101,C_130,900,1058,158,536,260,-276,0.572463768115942,-118,C_130,0.0459713445285771,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC172,2024-11,2024-12,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_300,C_400,192,76,-116,453,560,107,0.9224137931034484,-9,C_400,0.0458136199182205,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC173,2024-05,2024-06,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,C_100,X06,7068,6874,-194,390,639,249,0.7791164658634538,55,C_100,0.0457840879054487,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC174,2025-06,2025-07,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_120,X04,2677,2393,-284,387,879,492,0.5772357723577236,208,C_120,0.0451826396843579,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC175,2025-06,2025-07,RN7,DARTFORD AND GRAVESHAM NHS TRUST,C_301,X06,3063,2895,-168,87,214,127,0.7559523809523809,-41,C_301,0.0448129061169616,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC176,2024-05,2024-06,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,C_300,6552,6847,295,525,40,-485,0.6082474226804123,-190,C_120,0.0448030715163333,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC177,2024-06,2024-07,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_300,C_301,51,187,136,4122,3948,-174,0.7816091954022989,-38,C_301,0.0446586691716586,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC178,2025-02,2025-03,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,C_100,C_110,317,497,180,399,136,-263,0.6844106463878327,-83,C_100,0.044555999465328,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC179,2025-05,2025-06,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,C_100,X06,5211,5036,-175,263,519,256,0.68359375,81,C_100,0.044305031279352,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC180,2025-06,2025-07,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_301,X06,1533,1368,-165,66,274,208,0.7932692307692307,43,C_301,0.0440126756505873,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC181,2024-06,2024-07,NT332,SPIRE LEEDS HOSPITAL,C_100,C_110,184,1,-183,618,840,222,0.8243243243243243,39,C_100,0.0435941598119019,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC182,2025-07,2025-08,NVC20,THE YORKSHIRE CLINIC,C_100,C_301,1530,1359,-171,324,494,170,0.9941520467836256,-1,C_100,0.0432375028445725,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC183,2024-07,2024-08,NT332,SPIRE LEEDS HOSPITAL,C_100,C_110,1,183,182,840,658,-182,1.0,0,C_100,0.0431604858637551,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC184,2026-03,2026-04,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_301,X04,1998,1839,-159,458,776,318,0.5,159,C_301,0.0427951994014055,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
