period,sheet,row,code,p,n,band,official,linear_pN,difference
2026-05,Sub-ICB,183,C_100,0.92,394,35,35.87,35.870000000000005,7.105427357601002e-15
2026-05,Sub-ICB,184,C_101,0.5,546,12,12.2162162162162,12.216216216216216,1.5987211554602254e-14
2026-05,Sub-ICB,184,C_101,0.92,546,38,38.6171428571429,38.617142857142866,-3.552713678800501e-14
2026-05,Sub-ICB,185,C_110,0.5,1022,10,10.8214285714286,10.821428571428571,-2.842170943040401e-14
2026-05,Sub-ICB,185,C_110,0.92,1022,32,32.6057142857143,32.605714285714285,-1.4210854715202004e-14
2026-05,Sub-ICB,186,C_120,0.5,939,12,12.1382978723404,12.138297872340425,2.4868995751603507e-14
2026-05,Sub-ICB,186,C_120,0.92,939,37,37.7163636363636,37.71636363636364,3.552713678800501e-14
2026-05,Sub-ICB,187,C_130,0.5,218,10,10.1,10.1,0.0
2026-05,Sub-ICB,187,C_130,0.92,218,34,34.39,34.39,0.0
2026-05,Sub-ICB,188,C_140,0.5,43,11,11.5,11.5,0.0
2026-05,Sub-ICB,188,C_140,0.92,43,42,42.56,42.56,0.0
2026-05,Sub-ICB,190,C_160,0.5,229,13,13.3888888888889,13.38888888888889,-1.0658141036401503e-14
2026-05,Sub-ICB,190,C_160,0.92,229,40,40.84,40.84,0.0
2026-05,Sub-ICB,193,C_301,0.5,350,12,12.125,12.125,0.0
2026-05,Sub-ICB,193,C_301,0.92,350,36,37,37.0,0.0
2026-05,Sub-ICB,194,C_320,0.5,267,11,11.7727272727273,11.772727272727273,-2.6645352591003757e-14
2026-05,Sub-ICB,194,C_320,0.92,267,37,37.66,37.660000000000004,7.105427357601002e-15
2026-05,Sub-ICB,195,C_330,0.5,353,16,16.6875,16.6875,0.0
2026-05,Sub-ICB,195,C_330,0.92,353,45,45.9657142857143,45.965714285714284,-1.4210854715202004e-14
2026-05,Sub-ICB,196,C_340,0.5,154,11,11.1111111111111,11.11111111111111,1.0658141036401503e-14
2026-05,Sub-ICB,196,C_340,0.92,154,28,28.34,28.340000000000003,3.552713678800501e-15
2026-05,Sub-ICB,197,C_400,0.5,177,11,11.45,11.45,0.0
2026-05,Sub-ICB,197,C_400,0.92,177,37,37.9466666666667,37.946666666666665,-3.552713678800501e-14
2026-05,Sub-ICB,198,C_410,0.5,49,9,9.75,9.75,0.0
2026-05,Sub-ICB,198,C_410,0.92,49,35,35.08,35.080000000000005,7.105427357601002e-15
2026-05,Sub-ICB,200,C_502,0.5,440,12,12.625,12.625,0.0
2026-05,Sub-ICB,200,C_502,0.92,440,39,39.2666666666667,39.26666666666667,-2.842170943040401e-14
2026-05,Sub-ICB,206,C_999,0.5,6333,11,11.8717391304348,11.871739130434783,-1.7763568394002505e-14
2026-05,Sub-ICB,206,C_999,0.92,6333,37,37.7226666666667,37.722666666666676,-2.1316282072803006e-14
2026-05,Sub-ICB,208,C_101,0.5,243,24,24.5,24.5,0.0
2026-05,Sub-ICB,208,C_101,0.92,243,104,104,104.44457142857142,0.44457142857142173
2026-05,Sub-ICB,214,C_160,0.5,69,14,14.3,14.3,0.0
2026-05,Sub-ICB,214,C_160,0.92,69,104,104,104.31,0.3100000000000023
2026-05,Sub-ICB,230,C_999,0.5,1495,16,16.6794871794872,16.67948717948718,-2.1316282072803006e-14
2026-05,Sub-ICB,230,C_999,0.92,1495,57,57.7,57.700000000000045,4.263256414560601e-14
2026-05,Sub-ICB,233,C_110,0.5,37,9,9.75,9.75,0.0
2026-05,Sub-ICB,233,C_110,0.92,37,41,41.04,41.04,0.0
2026-05,Sub-ICB,234,C_120,0.5,33,17,17.75,17.75,0.0
2026-05,Sub-ICB,234,C_120,0.92,33,49,49.36,49.36,0.0
2026-05,Sub-ICB,235,C_130,0.5,57,7,7.875,7.875,0.0
2026-05,Sub-ICB,235,C_130,0.92,57,20,20.8133333333333,20.813333333333336,3.552713678800501e-14
2026-05,Sub-ICB,242,C_320,0.5,22,14,15,15.0,0.0
2026-05,Sub-ICB,242,C_320,0.92,22,43,43.24,43.24,0.0
2026-05,Sub-ICB,245,C_400,0.5,21,14,14.75,14.75,0.0
2026-05,Sub-ICB,245,C_400,0.92,21,47,47.32,47.32,0.0
2026-05,Sub-ICB,254,C_999,0.5,287,12,12.25,12.25,0.0
2026-05,Sub-ICB,254,C_999,0.92,287,39,39.52,39.52000000000001,7.105427357601002e-15
2026-05,Sub-ICB,255,C_100,0.5,7944,15,15.2857142857143,15.285714285714286,-1.4210854715202004e-14
2026-05,Sub-ICB,255,C_100,0.92,7944,41,41.9914754098361,41.99147540983607,-2.842170943040401e-14
2026-05,Sub-ICB,256,C_101,0.5,8742,10,10.4664536741214,10.466453674121405,5.329070518200751e-15
2026-05,Sub-ICB,256,C_101,0.92,8742,34,34.1289552238806,34.1289552238806,0.0
2026-05,Sub-ICB,257,C_110,0.5,17178,12,12.7044247787611,12.704424778761062,-3.730349362740526e-14
2026-05,Sub-ICB,257,C_110,0.92,17178,37,37.213670886076,37.21367088607595,-4.973799150320701e-14
2026-05,Sub-ICB,258,C_120,0.5,14661,14,14.0588972431078,14.058897243107769,-3.197442310920451e-14
2026-05,Sub-ICB,258,C_120,0.92,14661,40,40.3576237623762,40.35762376237624,4.263256414560601e-14
2026-05,Sub-ICB,259,C_130,0.5,14854,8,8.1768826619965,8.176882661996498,-1.7763568394002505e-15
2026-05,Sub-ICB,259,C_130,0.92,14854,25,25.6253594771242,25.625359477124185,-1.4210854715202004e-14
2026-05,Sub-ICB,260,C_140,0.5,8302,13,13.936,13.936,0.0
2026-05,Sub-ICB,260,C_140,0.92,8302,40,40.6339393939394,40.63393939393939,-7.105427357601002e-15
2026-05,Sub-ICB,261,C_150,0.5,4235,15,15.53125,15.53125,0.0
2026-05,Sub-ICB,261,C_150,0.92,4235,41,41.5649122807018,41.56491228070176,-3.552713678800501e-14
2026-05,Sub-ICB,262,C_160,0.5,2643,13,13.0182926829268,13.018292682926829,2.842170943040401e-14
2026-05,Sub-ICB,262,C_160,0.92,2643,39,39.8373333333333,39.837333333333326,2.842170943040401e-14
2026-05,Sub-ICB,263,C_170,0.5,295,5,5.32608695652174,5.326086956521739,-8.881784197001252e-16
2026-05,Sub-ICB,263,C_170,0.92,295,16,16.0571428571429,16.05714285714286,-3.907985046680551e-14
2026-05,Sub-ICB,264,C_300,0.5,1177,15,15.6025641025641,15.602564102564102,1.7763568394002505e-15
2026-05,Sub-ICB,264,C_300,0.92,1177,38,38.36,38.36000000000001,7.105427357601002e-15
2026-05,Sub-ICB,265,C_301,0.5,10628,12,12.1327683615819,12.13276836158192,1.9539925233402755e-14
2026-05,Sub-ICB,265,C_301,0.92,10628,36,36.2264864864865,36.226486486486486,-1.4210854715202004e-14
2026-05,Sub-ICB,266,C_320,0.5,13598,12,12.7396963123644,12.739696312364424,2.4868995751603507e-14
2026-05,Sub-ICB,266,C_320,0.92,13598,40,40.5411235955056,40.54112359550562,1.4210854715202004e-14
2026-05,Sub-ICB,267,C_330,0.5,15269,14,14.2133152173913,14.213315217391305,5.329070518200751e-15
2026-05,Sub-ICB,267,C_330,0.92,15269,41,41.66,41.66000000000001,1.4210854715202004e-14
2026-05,Sub-ICB,268,C_340,0.5,7466,11,11.0125,11.0125,0.0
2026-05,Sub-ICB,268,C_340,0.92,7466,35,35.4017391304348,35.401739130434784,-1.4210854715202004e-14
2026-05,Sub-ICB,269,C_400,0.5,7805,12,12.7053872053872,12.705387205387206,5.329070518200751e-15
2026-05,Sub-ICB,269,C_400,0.92,7805,35,35.0066666666667,35.00666666666667,-3.552713678800501e-14
2026-05,Sub-ICB,270,C_410,0.5,3670,9,9.66891891891892,9.66891891891892,0.0
2026-05,Sub-ICB,270,C_410,0.92,3670,31,31.8526315789474,31.85263157894737,-2.842170943040401e-14
2026-05,Sub-ICB,271,C_430,0.5,398,6,6.04,6.04,0.0
2026-05,Sub-ICB,271,C_430,0.92,398,20,20.79,20.790000000000006,7.105427357601002e-15
2026-05,Sub-ICB,272,C_502,0.5,17813,12,12.6002004008016,12.600200400801603,1.7763568394002505e-15
2026-05,Sub-ICB,272,C_502,0.92,17813,38,38.5286956521739,38.52869565217391,7.105427357601002e-15
2026-05,Sub-ICB,278,C_999,0.5,215343,11,11.8958661417323,11.895866141732284,-1.5987211554602254e-14
2026-05,Sub-ICB,278,C_999,0.92,215343,37,37.2141566609491,37.214156660949115,1.4210854715202004e-14
2026-05,Sub-ICB,279,C_100,0.5,15976,15,15.1612090680101,15.161209068010075,-2.4868995751603507e-14
2026-05,Sub-ICB,279,C_100,0.92,15976,44,44.8891034482759,44.88910344827586,-3.552713678800501e-14
2026-05,Sub-ICB,280,C_101,0.5,13111,14,14.2748447204969,14.274844720496894,-5.329070518200751e-15
2026-05,Sub-ICB,280,C_101,0.92,13111,41,41.6150495049505,41.615049504950505,7.105427357601002e-15
2026-05,Sub-ICB,281,C_110,0.5,16518,14,14.1201716738197,14.120171673819742,4.263256414560601e-14
2026-05,Sub-ICB,281,C_110,0.92,16518,41,41.910625,41.91062500000001,7.105427357601002e-15
2026-05,Sub-ICB,282,C_120,0.5,18053,14,14.9777542372881,14.977754237288135,3.552713678800501e-14
2026-05,Sub-ICB,282,C_120,0.92,18053,38,38.9047513812155,38.90475138121548,-1.4210854715202004e-14
2026-05,Sub-ICB,283,C_130,0.5,16936,11,11.1834862385321,11.18348623853211,1.0658141036401503e-14
2026-05,Sub-ICB,283,C_130,0.92,16936,37,37.7625688073395,37.762568807339456,-4.263256414560601e-14
2026-05,Sub-ICB,284,C_140,0.5,10368,13,13.3,13.3,0.0
2026-05,Sub-ICB,284,C_140,0.92,10368,39,39.7242857142857,39.724285714285735,3.552713678800501e-14
2026-05,Sub-ICB,285,C_150,0.5,1342,12,13,13.0,0.0
2026-05,Sub-ICB,285,C_150,0.92,1342,35,35.1552941176471,35.15529411764707,-3.552713678800501e-14
2026-05,Sub-ICB,286,C_160,0.5,3070,16,16.8111111111111,16.81111111111111,1.0658141036401503e-14
2026-05,Sub-ICB,286,C_160,0.92,3070,41,41.8230769230769,41.823076923076925,2.842170943040401e-14
2026-05,Sub-ICB,287,C_170,0.5,73,9,9.83333333333333,9.833333333333334,3.552713678800501e-15
2026-05,Sub-ICB,287,C_170,0.92,73,32,32.16,32.16,0.0
2026-05,Sub-ICB,288,C_300,0.5,2274,12,12.7073170731707,12.707317073170731,3.197442310920451e-14
2026-05,Sub-ICB,288,C_300,0.92,2274,45,45.4488888888889,45.44888888888889,-1.4210854715202004e-14
2026-05,Sub-ICB,289,C_301,0.5,12248,12,12.341252699784,12.341252699784018,1.7763568394002505e-14
2026-05,Sub-ICB,289,C_301,0.92,12248,37,37.5789690721649,37.578969072164945,4.263256414560601e-14
2026-05,Sub-ICB,290,C_320,0.5,11972,12,12.8545454545455,12.854545454545455,-4.440892098500626e-14
2026-05,Sub-ICB,290,C_320,0.92,11972,37,37.4638461538461,37.46384615384615,4.973799150320701e-14
2026-05,Sub-ICB,291,C_330,0.5,9083,8,8.09615384615385,8.096153846153847,-3.552713678800501e-15
2026-05,Sub-ICB,291,C_330,0.92,9083,27,27.6363157894737,27.63631578947369,-7.105427357601002e-15
2026-05,Sub-ICB,292,C_340,0.5,8573,11,11.4016129032258,11.401612903225807,7.105427357601002e-15
2026-05,Sub-ICB,292,C_340,0.92,8573,35,35.5276923076923,35.52769230769232,2.1316282072803006e-14
2026-05,Sub-ICB,293,C_400,0.5,5307,9,9.783203125,9.783203125,0.0
2026-05,Sub-ICB,293,C_400,0.92,5307,26,26.8248484848485,26.82484848484849,-7.105427357601002e-15
2026-05,Sub-ICB,294,C_410,0.5,2168,9,9.08421052631579,9.08421052631579,0.0
2026-05,Sub-ICB,294,C_410,0.92,2168,23,23.2224,23.222400000000007,7.105427357601002e-15
2026-05,Sub-ICB,295,C_430,0.5,1447,5,5.73893805309735,5.738938053097345,-4.440892098500626e-15
2026-05,Sub-ICB,295,C_430,0.92,1447,16,16.3037837837838,16.303783783783786,-1.4210854715202004e-14
2026-05,Sub-ICB,296,C_502,0.5,22643,15,15.1725403817915,15.172540381791483,-1.5987211554602254e-14
2026-05,Sub-ICB,296,C_502,0.92,22643,41,41.1814678899083,41.18146788990826,-3.552713678800501e-14
2026-05,Sub-ICB,302,C_999,0.5,223060,12,12.114206860297,12.114206860297017,1.7763568394002505e-14
2026-05,Sub-ICB,302,C_999,0.92,223060,38,38.2555133079848,38.2555133079848,0.0
2026-05,Sub-ICB,303,C_100,0.5,9155,15,15.635775862069,15.635775862068966,-3.375077994860476e-14
2026-05,Sub-ICB,303,C_100,0.92,9155,44,44.6864197530864,44.686419753086426,2.842170943040401e-14
2026-05,Sub-ICB,304,C_101,0.5,11517,15,15.240350877193,15.240350877192983,-1.7763568394002505e-14
2026-05,Sub-ICB,304,C_101,0.92,11517,41,41.5064,41.50640000000001,1.4210854715202004e-14
2026-05,Sub-ICB,305,C_110,0.5,15686,13,13.8047722342733,13.804772234273319,1.9539925233402755e-14
2026-05,Sub-ICB,305,C_110,0.92,15686,43,43.4423529411765,43.44235294117648,-2.1316282072803006e-14
2026-05,Sub-ICB,306,C_120,0.5,15959,13,13.7901785714286,13.790178571428571,-2.842170943040401e-14
2026-05,Sub-ICB,306,C_120,0.92,15959,38,38.8606666666667,38.860666666666674,-2.842170943040401e-14
2026-05,Sub-ICB,307,C_130,0.5,13567,9,9.68905472636816,9.689054726368159,-1.7763568394002505e-15
2026-05,Sub-ICB,307,C_130,0.92,13567,29,29.8872727272727,29.887272727272734,3.552713678800501e-14
2026-05,Sub-ICB,308,C_140,0.5,9174,13,13.1129032258065,13.112903225806452,-4.796163466380676e-14
2026-05,Sub-ICB,308,C_140,0.92,9174,34,34.7153246753247,34.71532467532467,-2.842170943040401e-14
2026-05,Sub-ICB,309,C_150,0.5,1831,14,14.4886363636364,14.488636363636363,-3.730349362740526e-14
2026-05,Sub-ICB,309,C_150,0.92,1831,43,43.1852631578947,43.18526315789474,3.552713678800501e-14
2026-05,Sub-ICB,310,C_160,0.5,1830,13,13.027027027027,13.027027027027026,2.6645352591003757e-14
2026-05,Sub-ICB,310,C_160,0.92,1830,39,39.4181818181818,39.41818181818183,2.842170943040401e-14
2026-05,Sub-ICB,311,C_170,0.5,27,9,9.125,9.125,0.0
2026-05,Sub-ICB,311,C_170,0.92,27,20,20.84,20.84,0.0
2026-05,Sub-ICB,312,C_300,0.5,1900,15,15.9183673469388,15.918367346938776,-2.3092638912203256e-14
2026-05,Sub-ICB,312,C_300,0.92,1900,43,43.375,43.375,0.0
2026-05,Sub-ICB,313,C_301,0.5,10902,10,10.8422391857506,10.842239185750635,3.552713678800501e-14
2026-05,Sub-ICB,313,C_301,0.92,10902,30,30.5146031746032,30.514603174603177,-2.1316282072803006e-14
2026-05,Sub-ICB,314,C_320,0.5,10178,13,13.1767810026385,13.176781002638522,2.3092638912203256e-14
2026-05,Sub-ICB,314,C_320,0.92,10178,32,32.928347826087,32.928347826086956,-4.263256414560601e-14
2026-05,Sub-ICB,315,C_330,0.5,12486,10,10.8842794759825,10.884279475982533,3.197442310920451e-14
2026-05,Sub-ICB,315,C_330,0.92,12486,34,34.6167032967033,34.61670329670331,7.105427357601002e-15
2026-05,Sub-ICB,316,C_340,0.5,6595,10,10.5489864864865,10.548986486486486,-1.4210854715202004e-14
2026-05,Sub-ICB,316,C_340,0.92,6595,31,31.227027027027,31.22702702702704,4.263256414560601e-14
2026-05,Sub-ICB,317,C_400,0.5,7048,14,14.3509615384615,14.350961538461538,3.907985046680551e-14
2026-05,Sub-ICB,317,C_400,0.92,7048,34,34.8585714285714,34.85857142857143,2.842170943040401e-14
2026-05,Sub-ICB,318,C_410,0.5,3446,13,13.6307692307692,13.63076923076923,3.019806626980426e-14
2026-05,Sub-ICB,318,C_410,0.92,3446,36,36.733,36.733000000000004,7.105427357601002e-15
2026-05,Sub-ICB,319,C_430,0.5,255,5,5.85294117647059,5.852941176470588,-1.7763568394002505e-15
2026-05,Sub-ICB,319,C_430,0.92,255,14,14.4,14.400000000000006,5.329070518200751e-15
2026-05,Sub-ICB,320,C_502,0.5,14697,13,13.7446120689655,13.744612068965518,1.7763568394002505e-14
2026-05,Sub-ICB,320,C_502,0.92,14697,42,42.7955555555556,42.79555555555555,-4.973799150320701e-14
2026-05,Sub-ICB,326,C_999,0.5,199122,12,12.3368517668655,12.336851766865534,3.375077994860476e-14
2026-05,Sub-ICB,326,C_999,0.92,199122,37,37.4314797611148,37.43147976111481,7.105427357601002e-15
2026-05,Sub-ICB,327,C_100,0.5,16660,14,14.2090163934426,14.209016393442623,2.3092638912203256e-14
2026-05,Sub-ICB,327,C_100,0.92,16660,40,40.3255172413793,40.325517241379316,1.4210854715202004e-14
2026-05,Sub-ICB,328,C_101,0.5,14697,13,13.1713973799127,13.171397379912664,-3.552713678800501e-14
2026-05,Sub-ICB,328,C_101,0.92,14697,36,36.5402150537634,36.54021505376344,4.263256414560601e-14
2026-05,Sub-ICB,329,C_110,0.5,24409,12,12.7555994729908,12.755599472990777,-2.3092638912203256e-14
2026-05,Sub-ICB,329,C_110,0.92,24409,37,37.5596536796537,37.55965367965369,-7.105427357601002e-15
2026-05,Sub-ICB,330,C_120,0.5,15658,14,14.871359223301,14.87135922330097,-3.019806626980426e-14
2026-05,Sub-ICB,330,C_120,0.92,15658,42,42.6967164179105,42.69671641791045,-4.973799150320701e-14
2026-05,Sub-ICB,331,C_130,0.5,19406,8,8.66315789473684,8.663157894736843,3.552713678800501e-15
2026-05,Sub-ICB,331,C_130,0.92,19406,26,26.863743315508,26.863743315508025,2.4868995751603507e-14
2026-05,Sub-ICB,332,C_140,0.5,9082,11,11.5348837209302,11.534883720930232,3.197442310920451e-14
2026-05,Sub-ICB,332,C_140,0.92,9082,35,35.993,35.99300000000001,7.105427357601002e-15
2026-05,Sub-ICB,333,C_150,0.5,3607,12,12.2041666666667,12.204166666666667,-3.197442310920451e-14
2026-05,Sub-ICB,333,C_150,0.92,3607,37,37.486,37.486000000000004,7.105427357601002e-15
2026-05,Sub-ICB,334,C_160,0.5,2367,16,16.775,16.775,0.0
2026-05,Sub-ICB,334,C_160,0.92,2367,48,48.6945454545454,48.69454545454544,4.263256414560601e-14
2026-05,Sub-ICB,335,C_170,0.5,24,6,7,7.0,0.0
2026-05,Sub-ICB,335,C_170,0.92,24,33,33.08,33.08,0.0
2026-05,Sub-ICB,336,C_300,0.5,1274,15,15.75,15.75,0.0
2026-05,Sub-ICB,336,C_300,0.92,1274,43,43.635,43.63500000000002,2.1316282072803006e-14
2026-05,Sub-ICB,337,C_301,0.5,13875,11,11.7267818574514,11.726781857451403,3.552713678800501e-15
2026-05,Sub-ICB,337,C_301,0.92,13875,35,35.6272727272727,35.627272727272725,2.842170943040401e-14
2026-05,Sub-ICB,338,C_320,0.5,12426,10,10.0492505353319,10.049250535331906,5.329070518200751e-15
2026-05,Sub-ICB,338,C_320,0.92,12426,26,26.9177358490566,26.917735849056605,3.552713678800501e-15
2026-05,Sub-ICB,339,C_330,0.5,12955,13,13.685303514377,13.685303514376997,-3.552713678800501e-15
2026-05,Sub-ICB,339,C_330,0.92,12955,40,40.7789473684211,40.77894736842106,-4.263256414560601e-14
2026-05,Sub-ICB,340,C_340,0.5,8835,10,10.2009646302251,10.20096463022508,-1.9539925233402755e-14
2026-05,Sub-ICB,340,C_340,0.92,8835,31,31.7152542372881,31.715254237288146,4.618527782440651e-14
2026-05,Sub-ICB,341,C_400,0.5,6907,13,13.5738916256158,13.573891625615763,-3.730349362740526e-14
2026-05,Sub-ICB,341,C_400,0.92,6907,40,40.8416438356164,40.841643835616445,4.263256414560601e-14
2026-05,Sub-ICB,342,C_410,0.5,2497,9,9.3695652173913,9.369565217391305,5.329070518200751e-15
2026-05,Sub-ICB,342,C_410,0.92,2497,27,27.5885714285714,27.588571428571445,4.618527782440651e-14
2026-05,Sub-ICB,343,C_430,0.5,1060,5,5.33898305084746,5.338983050847458,-2.6645352591003757e-15
2026-05,Sub-ICB,343,C_430,0.92,1060,17,17.0090909090909,17.00909090909091,1.0658141036401503e-14
2026-05,Sub-ICB,344,C_502,0.5,22219,13,13.56463878327,13.564638783269961,-3.907985046680551e-14
2026-05,Sub-ICB,344,C_502,0.92,22219,41,41.1301408450704,41.13014084507042,2.1316282072803006e-14
2026-05,Sub-ICB,350,C_999,0.5,251863,11,11.8974818066305,11.897481806630472,-2.842170943040401e-14
2026-05,Sub-ICB,350,C_999,0.92,251863,37,37.192453653217,37.19245365321702,2.1316282072803006e-14
2026-05,Sub-ICB,351,C_100,0.5,10627,13,13.8975535168196,13.897553516819572,-2.842170943040401e-14
2026-05,Sub-ICB,351,C_100,0.92,10627,40,40.7591304347826,40.75913043478261,1.4210854715202004e-14
2026-05,Sub-ICB,352,C_101,0.5,17228,13,13.0667976424361,13.06679764243615,4.973799150320701e-14
2026-05,Sub-ICB,352,C_101,0.92,17228,36,36.229552238806,36.22955223880597,-2.842170943040401e-14
2026-05,Sub-ICB,353,C_110,0.5,22997,14,14.0768633540373,14.076863354037267,-3.375077994860476e-14
2026-05,Sub-ICB,353,C_110,0.92,22997,40,40.2050299401198,40.20502994011977,-2.842170943040401e-14
2026-05,Sub-ICB,354,C_120,0.5,26015,16,16.278743315508,16.27874331550802,2.1316282072803006e-14
2026-05,Sub-ICB,354,C_120,0.92,26015,42,42.534,42.534,0.0
2026-05,Sub-ICB,355,C_130,0.5,22798,8,8.91173304628633,8.91173304628633,0.0
2026-05,Sub-ICB,355,C_130,0.92,22798,27,27.8098181818182,27.80981818181818,-2.1316282072803006e-14
2026-05,Sub-ICB,356,C_140,0.5,15673,16,16.2053824362606,16.205382436260624,2.4868995751603507e-14
2026-05,Sub-ICB,356,C_140,0.92,15673,38,38.1169230769231,38.11692307692307,-2.842170943040401e-14
2026-05,Sub-ICB,357,C_150,0.5,3063,13,13.2956989247312,13.295698924731182,-1.7763568394002505e-14
2026-05,Sub-ICB,357,C_150,0.92,3063,36,36.6114285714286,36.611428571428576,-2.1316282072803006e-14
2026-05,Sub-ICB,358,C_160,0.5,4775,17,17.5656934306569,17.565693430656935,3.552713678800501e-14
2026-05,Sub-ICB,358,C_160,0.92,4775,45,45.925,45.925,0.0
2026-05,Sub-ICB,359,C_170,0.5,380,9,9.28571428571429,9.285714285714286,-3.552713678800501e-15
2026-05,Sub-ICB,359,C_170,0.92,380,25,25.9333333333333,25.933333333333337,3.552713678800501e-14
2026-05,Sub-ICB,360,C_300,0.5,1238,17,17.1379310344828,17.137931034482758,-4.263256414560601e-14
2026-05,Sub-ICB,360,C_300,0.92,1238,41,41.596,41.596000000000004,7.105427357601002e-15
2026-05,Sub-ICB,361,C_301,0.5,12716,11,11.2094455852156,11.209445585215606,7.105427357601002e-15
2026-05,Sub-ICB,361,C_301,0.92,12716,30,30.9975221238938,30.997522123893816,1.7763568394002505e-14
2026-05,Sub-ICB,362,C_320,0.5,16837,12,12.7959028831563,12.795902883156298,-1.7763568394002505e-15
2026-05,Sub-ICB,362,C_320,0.92,16837,36,36.0619178082192,36.061917808219185,-1.4210854715202004e-14
2026-05,Sub-ICB,363,C_330,0.5,15468,10,10.135831381733,10.135831381733022,2.1316282072803006e-14
2026-05,Sub-ICB,363,C_330,0.92,15468,35,35.4605797101449,35.460579710144934,3.552713678800501e-14
2026-05,Sub-ICB,364,C_340,0.5,10605,11,11.2139240506329,11.213924050632912,1.2434497875801753e-14
2026-05,Sub-ICB,364,C_340,0.92,10605,33,33.2137931034483,33.21379310344828,-2.1316282072803006e-14
2026-05,Sub-ICB,365,C_400,0.5,8366,12,12.5961538461538,12.596153846153847,4.618527782440651e-14
2026-05,Sub-ICB,365,C_400,0.92,8366,31,31.9584810126582,31.958481012658233,3.197442310920451e-14
2026-05,Sub-ICB,366,C_410,0.5,3402,8,8.34677419354839,8.346774193548388,-1.7763568394002505e-15
2026-05,Sub-ICB,366,C_410,0.92,3402,24,24.921,24.921000000000003,3.552713678800501e-15
2026-05,Sub-ICB,367,C_430,0.5,750,6,6.5625,6.5625,0.0
2026-05,Sub-ICB,367,C_430,0.92,750,26,27,27.0,0.0
2026-05,Sub-ICB,368,C_502,0.5,19221,10,10.1053779069767,10.105377906976743,4.263256414560601e-14
2026-05,Sub-ICB,368,C_502,0.92,19221,33,33.3354248366013,33.335424836601305,7.105427357601002e-15
2026-05,Sub-ICB,374,C_999,0.5,292947,12,12.0376629889669,12.0376629889669,0.0
2026-05,Sub-ICB,374,C_999,0.92,292947,35,35.9663640149938,35.96636401499375,-4.973799150320701e-14
2026-05,Sub-ICB,375,C_100,0.5,2796,10,10.3928571428571,10.392857142857142,4.263256414560601e-14
2026-05,Sub-ICB,375,C_100,0.92,2796,35,35.3234285714286,35.32342857142858,-2.1316282072803006e-14
2026-05,Sub-ICB,376,C_101,0.5,4548,11,11.3068181818182,11.306818181818182,-1.7763568394002505e-14
2026-05,Sub-ICB,376,C_101,0.92,4548,36,36.9752941176471,36.97529411764705,-4.973799150320701e-14
2026-05,Sub-ICB,377,C_110,0.5,14085,16,16.9550970873786,16.95509708737864,3.907985046680551e-14
2026-05,Sub-ICB,377,C_110,0.92,14085,46,46.0088235294118,46.00882352941177,-2.842170943040401e-14
2026-05,Sub-ICB,378,C_120,0.5,8935,14,14.7073643410853,14.707364341085272,-2.842170943040401e-14
2026-05,Sub-ICB,378,C_120,0.92,8935,38,38.7295454545455,38.729545454545466,-3.552713678800501e-14
2026-05,Sub-ICB,379,C_130,0.5,9682,9,9.82429501084599,9.824295010845987,-3.552713678800501e-15
2026-05,Sub-ICB,379,C_130,0.92,9682,29,29.2436363636364,29.24363636363637,-3.197442310920451e-14
2026-05,Sub-ICB,380,C_140,0.5,4708,15,15.4160583941606,15.416058394160585,-1.5987211554602254e-14
2026-05,Sub-ICB,380,C_140,0.92,4708,42,42.0251851851852,42.025185185185194,-7.105427357601002e-15
2026-05,Sub-ICB,381,C_150,0.5,34,10,11,11.0,0.0
2026-05,Sub-ICB,381,C_150,0.92,34,44,44.14,44.14,0.0
2026-05,Sub-ICB,382,C_160,0.5,498,11,11.65,11.65,0.0
2026-05,Sub-ICB,382,C_160,0.92,498,34,34.86,34.86000000000001,7.105427357601002e-15
2026-05,Sub-ICB,384,C_300,0.5,188,4,4.47058823529412,4.470588235294118,-2.6645352591003757e-15
2026-05,Sub-ICB,384,C_300,0.92,188,14,14.96,14.960000000000008,7.105427357601002e-15
2026-05,Sub-ICB,385,C_301,0.5,6060,9,9.80246913580247,9.802469135802468,-1.7763568394002505e-15
2026-05,Sub-ICB,385,C_301,0.92,6060,24,24.1777777777778,24.177777777777774,-2.4868995751603507e-14
2026-05,Sub-ICB,386,C_320,0.5,5818,11,11.6313131313131,11.631313131313131,3.197442310920451e-14
2026-05,Sub-ICB,386,C_320,0.92,5818,33,33.2511111111111,33.25111111111112,2.1316282072803006e-14
2026-05,Sub-ICB,387,C_330,0.5,5660,12,12.1,12.1,0.0
2026-05,Sub-ICB,387,C_330,0.92,5660,42,42.83125,42.83125,0.0
2026-05,Sub-ICB,388,C_340,0.5,2141,12,12.2983870967742,12.298387096774194,-5.329070518200751e-15
2026-05,Sub-ICB,388,C_340,0.92,2141,35,35.3536842105263,35.35368421052632,1.4210854715202004e-14
2026-05,Sub-ICB,389,C_400,0.5,2259,11,11.9766355140187,11.976635514018692,-7.105427357601002e-15
2026-05,Sub-ICB,389,C_400,0.92,2259,31,31.0673684210526,31.06736842105264,4.263256414560601e-14
2026-05,Sub-ICB,390,C_410,0.5,1368,9,9.06382978723404,9.063829787234043,3.552713678800501e-15
2026-05,Sub-ICB,390,C_410,0.92,1368,26,26.9371428571428,26.93714285714285,4.973799150320701e-14
