period,provider,provider_name,code,total,source_file
2024-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,C_110,446,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,C_999,446,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NDL01,SUFFOLK GP FEDERATION,C_999,71,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NDL01,SUFFOLK GP FEDERATION,X06,71,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,C_130,742,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,C_301,486,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,C_999,1372,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEQ,PHOENIX HEALTH SOLUTIONS LIMITED HQ,X02,144,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_100,322,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_101,21,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_110,406,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_120,509,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_130,1,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_140,11,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_150,187,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_301,2,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_400,333,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_502,676,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,C_999,2808,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,X04,85,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,X05,145,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NEY,PIONEER HEALTHCARE LIMITED,X06,110,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NFH,SOMERSET SURGICAL SERVICES HQ,C_110,77,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NFH,SOMERSET SURGICAL SERVICES HQ,C_130,462,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NFH,SOMERSET SURGICAL SERVICES HQ,C_140,185,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NFH,SOMERSET SURGICAL SERVICES HQ,C_160,152,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NFH,SOMERSET SURGICAL SERVICES HQ,C_999,933,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NFH,SOMERSET SURGICAL SERVICES HQ,X05,57,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NL3,CARE PLUS GROUP,C_320,163,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NL3,CARE PLUS GROUP,C_999,163,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_110,1106,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_330,856,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,C_999,2152,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,X05,190,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,C_101,349,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,C_502,360,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NLE01,LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,C_999,709,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NLF06,OLDHAM INTEGRATED CARE CENTRE,C_110,2159,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NLF06,OLDHAM INTEGRATED CARE CENTRE,C_410,552,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NLF06,OLDHAM INTEGRATED CARE CENTRE,C_999,2822,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NLF06,OLDHAM INTEGRATED CARE CENTRE,X06,111,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NLX,SIRONA CARE & HEALTH,C_110,3483,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NLX,SIRONA CARE & HEALTH,C_999,3483,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NMG,CONNECT HEALTH LIMITED,C_410,861,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NMG,CONNECT HEALTH LIMITED,C_999,18795,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NMG,CONNECT HEALTH LIMITED,X06,17934,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN4,TYNESIDE SURGICAL SERVICES LTD,C_100,63,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN4,TYNESIDE SURGICAL SERVICES LTD,C_101,56,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN4,TYNESIDE SURGICAL SERVICES LTD,C_110,301,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN4,TYNESIDE SURGICAL SERVICES LTD,C_160,99,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN4,TYNESIDE SURGICAL SERVICES LTD,C_301,173,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN4,TYNESIDE SURGICAL SERVICES LTD,C_502,121,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN4,TYNESIDE SURGICAL SERVICES LTD,C_999,895,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN4,TYNESIDE SURGICAL SERVICES LTD,X02,82,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN5,MANCHESTER SURGICAL SERVICES LTD,C_100,266,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN5,MANCHESTER SURGICAL SERVICES LTD,C_101,56,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN5,MANCHESTER SURGICAL SERVICES LTD,C_110,357,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN5,MANCHESTER SURGICAL SERVICES LTD,C_120,450,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN5,MANCHESTER SURGICAL SERVICES LTD,C_301,234,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN5,MANCHESTER SURGICAL SERVICES LTD,C_410,76,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN5,MANCHESTER SURGICAL SERVICES LTD,C_502,286,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN5,MANCHESTER SURGICAL SERVICES LTD,C_999,1725,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN8,SPENCER PRIVATE HOSPITALS LTD,C_100,286,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN8,SPENCER PRIVATE HOSPITALS LTD,C_101,156,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN8,SPENCER PRIVATE HOSPITALS LTD,C_110,1447,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN8,SPENCER PRIVATE HOSPITALS LTD,C_120,126,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN8,SPENCER PRIVATE HOSPITALS LTD,C_502,1083,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN8,SPENCER PRIVATE HOSPITALS LTD,C_999,3208,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN8,SPENCER PRIVATE HOSPITALS LTD,X02,88,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NN8,SPENCER PRIVATE HOSPITALS LTD,X06,22,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_100,117,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_101,168,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_110,566,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_120,632,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_130,131,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_150,112,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_300,60,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_301,238,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_320,419,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_330,836,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_340,141,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_400,472,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_410,143,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_430,16,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_502,596,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),C_999,5242,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNE,DORKING HEALTHCARE LIMITED (DHC),X02,595,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNF,CITY HEALTH CARE PARTNERSHIP CIC,C_502,1570,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNF,CITY HEALTH CARE PARTNERSHIP CIC,C_999,1910,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNF,CITY HEALTH CARE PARTNERSHIP CIC,X02,87,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNF,CITY HEALTH CARE PARTNERSHIP CIC,X03,27,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNF,CITY HEALTH CARE PARTNERSHIP CIC,X05,131,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NNF,CITY HEALTH CARE PARTNERSHIP CIC,X06,95,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG01,SPAMEDICA MANCHESTER,C_130,181,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG01,SPAMEDICA MANCHESTER,C_999,181,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG02,SPAMEDICA WIRRAL,C_130,94,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG02,SPAMEDICA WIRRAL,C_999,94,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG06,SPAMEDICA LIVERPOOL,C_130,413,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG06,SPAMEDICA LIVERPOOL,C_999,413,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG07,SPAMEDICA EYE HOSPITAL (WAKEFIELD),C_130,134,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG07,SPAMEDICA EYE HOSPITAL (WAKEFIELD),C_999,134,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG08,SPAMEDICA BOLTON,C_130,360,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG08,SPAMEDICA BOLTON,C_999,360,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG10,SPAMEDICA SHEFFIELD,C_130,162,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG10,SPAMEDICA SHEFFIELD,C_999,162,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG11,SPAMEDICA BIRMINGHAM,C_130,227,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG11,SPAMEDICA BIRMINGHAM,C_999,227,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG13,SPAMEDICA SKELMERSDALE,C_130,93,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG13,SPAMEDICA SKELMERSDALE,C_999,93,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG14,SPAMEDICA WIDNES,C_130,125,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG14,SPAMEDICA WIDNES,C_999,125,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,C_130,94,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG15,SPAMEDICA NEWCASTLE-UNDER-LYME,C_999,94,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG16,SPAMEDICA CHELMSFORD,C_130,1257,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG16,SPAMEDICA CHELMSFORD,C_999,1257,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG17,SPAMEDICA PRESTON,C_130,168,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG17,SPAMEDICA PRESTON,C_999,168,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG18,SPAMEDICA HULL,C_130,121,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG18,SPAMEDICA HULL,C_999,121,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG19,SPAMEDICA BEDFORD,C_130,244,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG19,SPAMEDICA BEDFORD,C_999,244,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG20,SPAMEDICA WOLVERHAMPTON,C_130,429,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG20,SPAMEDICA WOLVERHAMPTON,C_999,429,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG21,SPAMEDICA COVENTRY,C_130,166,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG21,SPAMEDICA COVENTRY,C_999,166,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG22,SPAMEDICA STOCKTON-ON-TEES,C_130,99,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG22,SPAMEDICA STOCKTON-ON-TEES,C_999,99,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG23,SPAMEDICA DERBY,C_130,101,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NPG23,SPAMEDICA DERBY,C_999,101,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQA,PROVIDE,C_999,2811,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQA,PROVIDE,X04,2811,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQH,NOVUS HEALTH LTD,C_110,82,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQH,NOVUS HEALTH LTD,C_330,1010,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQH,NOVUS HEALTH LTD,C_999,1092,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,C_110,184,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQM01,ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,C_999,184,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQT5K,ST MARTINS HOSPITAL,C_110,726,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQT5K,ST MARTINS HOSPITAL,C_430,158,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQT5K,ST MARTINS HOSPITAL,C_999,2217,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQT5K,ST MARTINS HOSPITAL,X04,1333,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQTF7,VCL WILTSHIRE CHILDRENS SERVICES,C_999,1367,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQTF7,VCL WILTSHIRE CHILDRENS SERVICES,X04,1367,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQTH0,HCRG CARE EAST RIDING LLP,C_330,2115,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQTH0,HCRG CARE EAST RIDING LLP,C_999,2115,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQV,BROMLEY HEALTHCARE,C_999,1359,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQV,BROMLEY HEALTHCARE,X06,1359,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQX01,PROVIDE WELLBEING @ TOLLGATE CLINIC,C_110,83,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NQX01,PROVIDE WELLBEING @ TOLLGATE CLINIC,C_999,83,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,C_999,724,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,X02,724,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NR5,LIVEWELL SOUTHWEST,C_430,10,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NR5,LIVEWELL SOUTHWEST,C_999,60,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NR5,LIVEWELL SOUTHWEST,X02,50,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,C_120,594,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,C_301,50,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,C_999,644,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",C_100,95,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",C_101,107,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",C_110,287,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT202,"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",C_999,489,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",C_100,122,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",C_110,292,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",C_150,75,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",C_502,329,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",C_999,830,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",X02,1,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",X06,11,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",C_100,53,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",C_101,130,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",C_110,12,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",C_160,107,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",C_999,302,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",C_100,33,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",C_110,496,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",C_999,620,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",X06,91,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",C_100,33,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",C_110,370,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",C_150,113,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",C_301,3,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",C_999,519,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",C_110,351,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",C_999,351,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",C_100,32,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",C_110,48,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",C_999,80,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",C_100,26,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",C_101,2,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",C_110,365,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",C_999,514,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",X02,120,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",X06,1,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",C_100,147,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",C_110,1019,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",C_999,1174,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",X02,8,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",C_110,545,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",C_999,545,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",C_110,46,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",C_320,23,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",C_999,70,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT215,"NUFFIELD HEALTH, EXETER HOSPITAL",X06,1,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",C_100,86,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT218,"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",C_999,86,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",C_100,53,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",C_110,202,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",C_999,256,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT219,"NUFFIELD HEALTH, HEREFORD HOSPITAL",X06,1,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",C_100,23,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",C_110,153,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT224,"NUFFIELD HEALTH, WARWICKSHIRE HOSPITAL",C_999,176,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",C_100,373,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",C_110,834,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",C_120,38,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",C_150,3,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",C_160,4,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",C_999,1252,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",C_100,1,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",C_110,187,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",C_120,31,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",C_160,13,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",C_999,252,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",X06,20,202401-RTT-January2024-incomplete-pathways.csv
2024-01,NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",C_110,260,202401-RTT-January2024-incomplete-pathways.csv
