period,sheet,row,percentile,official,computed,lower,difference
2024-01,Sub-ICB,331,0.92,28.3263492063492,28.326349206349214,28,1.4210854715202004e-14
2024-01,Sub-ICB,332,0.5,17.2682403433476,17.26824034334764,17,3.907985046680551e-14
2024-01,Sub-ICB,332,0.92,50.9158974358974,50.91589743589744,50,4.263256414560601e-14
2024-01,Sub-ICB,333,0.5,16.4754901960784,16.475490196078432,16,3.197442310920451e-14
2024-01,Sub-ICB,333,0.92,45.0528571428572,45.05285714285716,45,-4.263256414560601e-14
2024-01,Sub-ICB,334,0.5,20.0972222222222,20.09722222222222,20,2.1316282072803006e-14
2024-01,Sub-ICB,334,0.92,50.994,50.99400000000001,50,7.105427357601002e-15
2024-01,Sub-ICB,335,0.5,11.75,11.75,11,0.0
2024-01,Sub-ICB,335,0.92,40.0,40.0,39,0.0
2024-01,Sub-ICB,336,0.5,9.2625,9.2625,9,0.0
2024-01,Sub-ICB,336,0.92,25.3818181818182,25.381818181818186,25,-1.4210854715202004e-14
2024-01,Sub-ICB,337,0.5,12.0735735735736,12.073573573573574,12,-2.6645352591003757e-14
2024-01,Sub-ICB,337,0.92,41.2146835443038,41.21468354430381,41,7.105427357601002e-15
2024-01,Sub-ICB,338,0.5,11.5208333333333,11.520833333333334,11,3.375077994860476e-14
2024-01,Sub-ICB,338,0.92,31.6838461538462,31.68384615384616,31,-3.907985046680551e-14
2024-01,Sub-ICB,339,0.5,16.118,16.118,16,0.0
2024-01,Sub-ICB,339,0.92,50.1683950617284,50.16839506172841,50,1.4210854715202004e-14
2024-01,Sub-ICB,340,0.5,13.7816901408451,13.78169014084507,13,-3.019806626980426e-14
2024-01,Sub-ICB,340,0.92,47.2774468085107,47.27744680851065,47,-4.973799150320701e-14
2024-01,Sub-ICB,341,0.5,16.8595505617978,16.859550561797754,16,-4.618527782440651e-14
2024-01,Sub-ICB,341,0.92,40.5356,40.5356,40,0.0
2024-01,Sub-ICB,342,0.5,10.7011494252874,10.701149425287356,10,-4.440892098500626e-14
2024-01,Sub-ICB,342,0.92,35.4861538461539,35.48615384615386,35,-3.552713678800501e-14
2024-01,Sub-ICB,343,0.5,6.66304347826087,6.663043478260869,6,-8.881784197001252e-16
2024-01,Sub-ICB,343,0.92,20.16,20.160000000000004,20,3.552713678800501e-15
2024-01,Sub-ICB,344,0.5,16.8692434210526,16.86924342105263,16,2.842170943040401e-14
2024-01,Sub-ICB,344,0.92,47.3063043478261,47.30630434782609,47,-7.105427357601002e-15
2024-01,Sub-ICB,345,0.5,12.20670995671,12.206709956709958,12,-4.263256414560601e-14
2024-01,Sub-ICB,345,0.92,34.8135353535354,34.813535353535364,34,-3.552713678800501e-14
2024-01,Sub-ICB,346,0.5,8.78571428571429,8.785714285714286,8,-3.552713678800501e-15
2024-01,Sub-ICB,346,0.92,30.72,30.72,30,0.0
2024-01,Sub-ICB,347,0.5,14.1240875912409,14.124087591240876,14,-2.3092638912203256e-14
2024-01,Sub-ICB,347,0.92,46.1871186440678,46.187118644067795,46,-7.105427357601002e-15
2024-01,Sub-ICB,348,0.5,14.1301546391753,14.130154639175258,14,-4.263256414560601e-14
2024-01,Sub-ICB,348,0.92,45.424,45.424,45,0.0
2024-01,Sub-ICB,349,0.5,9.01648351648352,9.016483516483516,9,-3.552713678800501e-15
2024-01,Sub-ICB,349,0.92,43.2897297297297,43.289729729729736,43,3.552713678800501e-14
2024-01,Sub-ICB,350,0.5,13.8389775842606,13.838977584260602,13,1.7763568394002505e-15
2024-01,Sub-ICB,350,0.92,43.4153653966271,43.41536539662711,43,7.105427357601002e-15
2024-01,Sub-ICB,351,0.5,21.0434782608696,21.043478260869566,21,-3.197442310920451e-14
2024-01,Sub-ICB,351,0.92,54.147397260274,54.147397260273976,54,-2.1316282072803006e-14
2024-01,Sub-ICB,352,0.5,16.2098321342926,16.209832134292565,16,-3.552713678800501e-14
2024-01,Sub-ICB,352,0.92,43.9475555555556,43.94755555555555,43,-4.973799150320701e-14
2024-01,Sub-ICB,353,0.5,18.3139745916515,18.313974591651544,18,4.263256414560601e-14
2024-01,Sub-ICB,353,0.92,47.9927777777778,47.992777777777775,47,-2.842170943040401e-14
2024-01,Sub-ICB,354,0.5,21.5785714285714,21.57857142857143,21,2.842170943040401e-14
2024-01,Sub-ICB,354,0.92,52.4994736842105,52.499473684210535,52,3.552713678800501e-14
2024-01,Sub-ICB,355,0.5,11.7874365482234,11.78743654822335,11,-4.973799150320701e-14
2024-01,Sub-ICB,355,0.92,35.2080672268908,35.208067226890776,35,-2.1316282072803006e-14
2024-01,Sub-ICB,356,0.5,18.5655737704918,18.565573770491802,18,3.552713678800501e-15
2024-01,Sub-ICB,356,0.92,50.3419847328244,50.341984732824436,50,3.552713678800501e-14
2024-01,Sub-ICB,357,0.5,22.1730769230769,22.173076923076923,22,2.4868995751603507e-14
2024-01,Sub-ICB,357,0.92,50.911875,50.91187500000001,50,7.105427357601002e-15
2024-01,Sub-ICB,358,0.5,20.1404494382022,20.140449438202246,20,4.618527782440651e-14
2024-01,Sub-ICB,358,0.92,48.8555555555556,48.85555555555556,48,-3.552713678800501e-14
2024-01,Sub-ICB,359,0.5,10.7,10.7,10,0.0
2024-01,Sub-ICB,359,0.92,41.22,41.22,41,0.0
2024-01,Sub-ICB,360,0.5,11.9444444444444,11.944444444444445,11,4.440892098500626e-14
2024-01,Sub-ICB,360,0.92,35.18,35.18000000000001,35,7.105427357601002e-15
2024-01,Sub-ICB,361,0.5,14.0466321243523,14.046632124352332,14,3.197442310920451e-14
2024-01,Sub-ICB,361,0.92,34.9758139534884,34.97581395348838,34,-2.1316282072803006e-14
2024-01,Sub-ICB,362,0.5,12.6617873651772,12.661787365177195,12,-5.329070518200751e-15
2024-01,Sub-ICB,362,0.92,35.4567647058823,35.45676470588234,35,4.263256414560601e-14
2024-01,Sub-ICB,363,0.5,15.9837962962963,15.983796296296296,15,-3.552713678800501e-15
2024-01,Sub-ICB,363,0.92,43.372,43.37199999999999,43,-7.105427357601002e-15
2024-01,Sub-ICB,364,0.5,14.2327272727273,14.232727272727272,14,-2.842170943040401e-14
2024-01,Sub-ICB,364,0.92,37.9671028037383,37.96710280373833,37,2.842170943040401e-14
2024-01,Sub-ICB,365,0.5,19.8976608187135,19.89766081871345,19,-4.973799150320701e-14
2024-01,Sub-ICB,365,0.92,44.0942465753425,44.09424657534247,44,-3.552713678800501e-14
2024-01,Sub-ICB,366,0.5,15.1359649122807,15.135964912280702,15,1.7763568394002505e-15
2024-01,Sub-ICB,366,0.92,38.6823529411765,38.682352941176475,38,-2.1316282072803006e-14
2024-01,Sub-ICB,367,0.5,9.6063829787234,9.606382978723405,9,5.329070518200751e-15
2024-01,Sub-ICB,367,0.92,30.4,30.4,30,0.0
2024-01,Sub-ICB,368,0.5,15.0866788321168,15.086678832116789,15,-1.0658141036401503e-14
2024-01,Sub-ICB,368,0.92,44.0021538461539,44.00215384615387,44,-3.552713678800501e-14
2024-01,Sub-ICB,369,0.5,14.1174757281553,14.11747572815534,14,3.907985046680551e-14
2024-01,Sub-ICB,369,0.92,38.4204137931034,38.42041379310344,38,4.263256414560601e-14
2024-01,Sub-ICB,370,0.5,8.0,8.0,7,0.0
2024-01,Sub-ICB,370,0.92,36.68,36.68000000000001,36,7.105427357601002e-15
2024-01,Sub-ICB,371,0.5,12.7859712230216,12.785971223021583,12,-1.5987211554602254e-14
2024-01,Sub-ICB,371,0.92,38.2058064516129,38.20580645161291,38,7.105427357601002e-15
2024-01,Sub-ICB,372,0.5,17.5813432835821,17.58134328358209,17,-1.0658141036401503e-14
2024-01,Sub-ICB,372,0.92,46.0254117647059,46.02541176470588,46,-2.1316282072803006e-14
2024-01,Sub-ICB,373,0.5,10.5707692307692,10.570769230769232,10,3.197442310920451e-14
2024-01,Sub-ICB,373,0.92,31.6827586206897,31.68275862068966,31,-3.907985046680551e-14
2024-01,Sub-ICB,374,0.5,15.6391893498158,15.639189349815762,15,-3.730349362740526e-14
2024-01,Sub-ICB,374,0.92,43.8119345362988,43.81193453629879,43,-7.105427357601002e-15
2024-01,Sub-ICB,375,0.5,14.0479452054795,14.047945205479452,14,-4.796163466380676e-14
2024-01,Sub-ICB,375,0.92,50.0635294117647,50.063529411764705,50,7.105427357601002e-15
2024-01,Sub-ICB,376,0.5,12.9141104294479,12.914110429447852,12,-4.796163466380676e-14
2024-01,Sub-ICB,376,0.92,39.0583333333334,39.05833333333336,39,-4.263256414560601e-14
2024-01,Sub-ICB,377,0.5,17.4742268041237,17.47422680412371,17,1.0658141036401503e-14
2024-01,Sub-ICB,377,0.92,48.8157142857143,48.81571428571429,48,-7.105427357601002e-15
2024-01,Sub-ICB,378,0.5,17.9014778325123,17.901477832512317,17,1.7763568394002505e-14
2024-01,Sub-ICB,378,0.92,50.2994736842105,50.29947368421053,50,3.552713678800501e-14
2024-01,Sub-ICB,379,0.5,11.5925925925926,11.592592592592592,11,-8.881784197001252e-15
2024-01,Sub-ICB,379,0.92,40.5131034482759,40.513103448275864,40,-3.552713678800501e-14
2024-01,Sub-ICB,380,0.5,15.4813432835821,15.48134328358209,15,-1.0658141036401503e-14
2024-01,Sub-ICB,380,0.92,41.4064,41.40640000000001,41,1.4210854715202004e-14
2024-01,Sub-ICB,381,0.5,10.5,10.5,10,0.0
2024-01,Sub-ICB,381,0.92,31.0,31.0,30,0.0
2024-01,Sub-ICB,382,0.5,19.1666666666667,19.166666666666668,19,-3.197442310920451e-14
2024-01,Sub-ICB,382,0.92,54.7733333333333,54.77333333333335,54,4.973799150320701e-14
2024-01,Sub-ICB,384,0.5,7.875,7.875,7,0.0
2024-01,Sub-ICB,384,0.92,14.2933333333333,14.293333333333331,14,3.197442310920451e-14
2024-01,Sub-ICB,385,0.5,9.93962264150943,9.939622641509434,9,3.552713678800501e-15
2024-01,Sub-ICB,385,0.92,35.5893333333333,35.58933333333334,35,4.263256414560601e-14
2024-01,Sub-ICB,386,0.5,11.6516853932584,11.651685393258427,11,2.6645352591003757e-14
2024-01,Sub-ICB,386,0.92,37.1153846153846,37.11538461538461,37,1.4210854715202004e-14
2024-01,Sub-ICB,387,0.5,12.9135338345865,12.913533834586467,12,-3.375077994860476e-14
2024-01,Sub-ICB,387,0.92,44.0662857142857,44.06628571428573,44,3.552713678800501e-14
2024-01,Sub-ICB,388,0.5,15.311320754717,15.31132075471698,15,-1.9539925233402755e-14
2024-01,Sub-ICB,388,0.92,53.68,53.68,53,0.0
2024-01,Sub-ICB,389,0.5,19.6372549019608,19.637254901960784,19,-1.7763568394002505e-14
2024-01,Sub-ICB,389,0.92,48.4383333333333,48.43833333333333,48,3.552713678800501e-14
2024-01,Sub-ICB,390,0.5,9.67045454545454,9.670454545454545,9,5.329070518200751e-15
2024-01,Sub-ICB,390,0.92,24.6904347826087,24.690434782608694,24,-7.105427357601002e-15
2024-01,Sub-ICB,391,0.5,10.8928571428571,10.892857142857142,10,4.263256414560601e-14
2024-01,Sub-ICB,391,0.92,31.328,31.32800000000001,31,1.0658141036401503e-14
2024-01,Sub-ICB,392,0.5,19.4798850574713,19.479885057471265,19,-3.552713678800501e-14
2024-01,Sub-ICB,392,0.92,57.0511111111111,57.05111111111111,57,1.4210854715202004e-14
2024-01,Sub-ICB,393,0.5,8.94404332129964,8.944043321299638,8,-1.7763568394002505e-15
2024-01,Sub-ICB,393,0.92,32.7210810810811,32.72108108108109,32,-1.4210854715202004e-14
2024-01,Sub-ICB,395,0.5,21.5280898876404,21.528089887640448,21,4.618527782440651e-14
2024-01,Sub-ICB,395,0.92,60.9445454545455,60.94454545454546,60,-3.552713678800501e-14
2024-01,Sub-ICB,396,0.5,13.0525362318841,13.052536231884059,13,-4.085620730620576e-14
2024-01,Sub-ICB,396,0.92,46.7709090909091,46.770909090909086,46,-1.4210854715202004e-14
2024-01,Sub-ICB,397,0.5,6.69417475728155,6.694174757281553,6,3.552713678800501e-15
2024-01,Sub-ICB,397,0.92,27.4733333333333,27.47333333333334,27,3.907985046680551e-14
2024-01,Sub-ICB,398,0.5,14.264033680834,14.264033680834002,14,1.7763568394002505e-15
2024-01,Sub-ICB,398,0.92,47.3426174496644,47.342617449664424,47,2.1316282072803006e-14
2024-01,Sub-ICB,399,0.5,8.3030303030303,8.303030303030303,8,3.552713678800501e-15
2024-01,Sub-ICB,399,0.92,36.55,36.55000000000001,36,1.4210854715202004e-14
2024-01,Sub-ICB,400,0.5,8.88218390804598,8.882183908045977,8,-1.7763568394002505e-15
2024-01,Sub-ICB,400,0.92,33.5866666666667,33.58666666666667,33,-2.842170943040401e-14
2024-01,Sub-ICB,401,0.5,15.3301282051282,15.330128205128204,15,3.552713678800501e-15
2024-01,Sub-ICB,401,0.92,45.075,45.074999999999996,45,-7.105427357601002e-15
2024-01,Sub-ICB,402,0.5,22.2231404958678,22.223140495867767,22,-3.197442310920451e-14
2024-01,Sub-ICB,402,0.92,53.373125,53.373125,53,0.0
2024-01,Sub-ICB,403,0.5,10.1244131455399,10.124413145539906,10,5.329070518200751e-15
2024-01,Sub-ICB,403,0.92,34.64,34.64,34,0.0
2024-01,Sub-ICB,404,0.5,30.5384615384615,30.53846153846154,30,3.907985046680551e-14
2024-01,Sub-ICB,404,0.92,63.3543661971831,63.3543661971831,63,0.0
2024-01,Sub-ICB,405,0.5,11.8125,11.8125,11,0.0
2024-01,Sub-ICB,405,0.92,40.4,40.400000000000006,40,7.105427357601002e-15
2024-01,Sub-ICB,406,0.5,16.25,16.25,16,0.0
2024-01,Sub-ICB,406,0.92,61.16,61.16000000000001,61,1.4210854715202004e-14
2024-01,Sub-ICB,407,0.5,7.8,7.8,7,0.0
2024-01,Sub-ICB,407,0.92,15.48,15.48,15,0.0
2024-01,Sub-ICB,408,0.5,8.46875,8.46875,8,0.0
2024-01,Sub-ICB,408,0.92,20.64,20.639999999999986,20,-1.4210854715202004e-14
2024-01,Sub-ICB,409,0.5,9.19178082191781,9.191780821917808,9,-1.7763568394002505e-15
2024-01,Sub-ICB,409,0.92,30.6980952380953,30.698095238095252,30,-4.618527782440651e-14
2024-01,Sub-ICB,410,0.5,10.6198738170347,10.6198738170347,10,0.0
2024-01,Sub-ICB,410,0.92,38.7964705882353,38.796470588235294,38,-7.105427357601002e-15
2024-01,Sub-ICB,411,0.5,11.6615853658537,11.661585365853659,11,-4.085620730620576e-14
2024-01,Sub-ICB,411,0.92,31.6705882352941,31.670588235294122,31,2.1316282072803006e-14
2024-01,Sub-ICB,412,0.5,12.1744186046512,12.174418604651162,12,-3.730349362740526e-14
2024-01,Sub-ICB,412,0.92,33.108,33.10800000000002,33,2.1316282072803006e-14
2024-01,Sub-ICB,413,0.5,15.3866666666667,15.386666666666667,15,-3.375077994860476e-14
2024-01,Sub-ICB,413,0.92,43.1866666666667,43.186666666666675,43,-2.842170943040401e-14
2024-01,Sub-ICB,414,0.5,13.6379310344828,13.637931034482758,13,-4.263256414560601e-14
2024-01,Sub-ICB,414,0.92,36.2276923076923,36.22769230769231,36,7.105427357601002e-15
2024-01,Sub-ICB,415,0.5,8.83333333333333,8.833333333333334,8,3.552713678800501e-15
2024-01,Sub-ICB,415,0.92,21.665,21.665000000000003,21,3.552713678800501e-15
2024-01,Sub-ICB,416,0.5,12.2777777777778,12.277777777777779,12,-2.1316282072803006e-14
2024-01,Sub-ICB,416,0.92,36.3288888888889,36.32888888888889,36,-7.105427357601002e-15
2024-01,Sub-ICB,417,0.5,7.75982532751092,7.759825327510917,7,-2.6645352591003757e-15
2024-01,Sub-ICB,417,0.92,27.1138983050847,27.11389830508475,27,4.973799150320701e-14
2024-01,Sub-ICB,419,0.5,13.1829268292683,13.182926829268293,13,-7.105427357601002e-15
2024-01,Sub-ICB,419,0.92,40.0488888888889,40.0488888888889,40,0.0
2024-01,Sub-ICB,420,0.5,11.3566176470588,11.356617647058824,11,2.4868995751603507e-14
2024-01,Sub-ICB,420,0.92,43.4972413793103,43.497241379310346,43,4.263256414560601e-14
2024-01,Sub-ICB,421,0.5,7.46666666666667,7.466666666666667,7,-3.552713678800501e-15
2024-01,Sub-ICB,421,0.92,18.995,18.995000000000005,18,3.552713678800501e-15
2024-01,Sub-ICB,422,0.5,12.2783241542093,12.278324154209283,12,-1.5987211554602254e-14
2024-01,Sub-ICB,422,0.92,44.1686728971963,44.168672897196274,44,-2.842170943040401e-14
2024-01,Sub-ICB,423,0.5,14.2539682539683,14.253968253968253,14,-4.618527782440651e-14
2024-01,Sub-ICB,423,0.92,42.4955555555556,42.49555555555556,42,-3.552713678800501e-14
2024-01,Sub-ICB,424,0.5,11.9705882352941,11.970588235294118,11,1.7763568394002505e-14
2024-01,Sub-ICB,424,0.92,38.8933333333334,38.89333333333335,38,-4.973799150320701e-14
2024-01,Sub-ICB,425,0.5,26.1025,26.1025,26,0.0
2024-01,Sub-ICB,425,0.92,65.4386206896552,65.43862068965518,65,-1.4210854715202004e-14
2024-01,Sub-ICB,426,0.5,12.0954198473282,12.095419847328245,12,4.440892098500626e-14
2024-01,Sub-ICB,426,0.92,41.0871428571429,41.08714285714286,41,-4.263256414560601e-14
2024-01,Sub-ICB,427,0.5,10.3315789473684,10.33157894736842,10,2.1316282072803006e-14
2024-01,Sub-ICB,427,0.92,37.3266666666667,37.326666666666675,37,-2.842170943040401e-14
2024-01,Sub-ICB,428,0.5,9.87179487179487,9.871794871794872,9,1.7763568394002505e-15
2024-01,Sub-ICB,428,0.92,28.7661538461538,28.76615384615385,28,4.973799150320701e-14
2024-01,Sub-ICB,429,0.5,24.5,24.5,24,0.0
2024-01,Sub-ICB,429,0.92,55.1,55.1,55,0.0
2024-01,Sub-ICB,430,0.5,16.5,16.5,16,0.0
2024-01,Sub-ICB,430,0.92,45.6,45.60000000000002,45,2.1316282072803006e-14
2024-01,Sub-ICB,431,0.5,24.0,24.0,23,0.0
2024-01,Sub-ICB,431,0.92,54.92,54.92,54,0.0
2024-01,Sub-ICB,433,0.5,6.62162162162162,6.621621621621622,6,1.7763568394002505e-15
2024-01,Sub-ICB,433,0.92,26.12,26.120000000000026,26,2.4868995751603507e-14
2024-01,Sub-ICB,434,0.5,13.859375,13.859375,13,0.0
2024-01,Sub-ICB,434,0.92,39.9494736842105,39.949473684210524,39,2.1316282072803006e-14
2024-01,Sub-ICB,435,0.5,11.9736842105263,11.973684210526315,11,1.4210854715202004e-14
2024-01,Sub-ICB,435,0.92,30.9422950819672,30.942295081967213,30,1.4210854715202004e-14
2024-01,Sub-ICB,436,0.5,8.83333333333333,8.833333333333334,8,3.552713678800501e-15
2024-01,Sub-ICB,436,0.92,40.9066666666667,40.90666666666667,40,-2.842170943040401e-14
2024-01,Sub-ICB,437,0.5,12.59375,12.59375,12,0.0
2024-01,Sub-ICB,437,0.92,41.9157894736842,41.915789473684214,41,1.4210854715202004e-14
2024-01,Sub-ICB,438,0.5,8.10606060606061,8.106060606060606,8,-5.329070518200751e-15
2024-01,Sub-ICB,438,0.92,21.968,21.968000000000007,21,7.105427357601002e-15
2024-01,Sub-ICB,439,0.5,11.84375,11.84375,11,0.0
2024-01,Sub-ICB,439,0.92,32.352,32.352000000000004,32,7.105427357601002e-15
2024-01,Sub-ICB,440,0.5,14.7875,14.7875,14,0.0
2024-01,Sub-ICB,440,0.92,40.28625,40.28625000000001,40,7.105427357601002e-15
2024-01,Sub-ICB,441,0.5,10.012987012987,10.012987012987013,10,1.2434497875801753e-14
2024-01,Sub-ICB,441,0.92,30.6543820224719,30.654382022471918,30,1.7763568394002505e-14
2024-01,Sub-ICB,443,0.5,12.5425531914894,12.542553191489361,12,-3.907985046680551e-14
2024-01,Sub-ICB,443,0.92,33.8657142857143,33.8657142857143,33,0.0
2024-01,Sub-ICB,444,0.5,11.2823529411765,11.282352941176471,11,-2.842170943040401e-14
2024-01,Sub-ICB,444,0.92,42.4577777777778,42.457777777777814,42,1.4210854715202004e-14
2024-01,Sub-ICB,445,0.5,6.86746987951807,6.867469879518072,6,2.6645352591003757e-15
2024-01,Sub-ICB,445,0.92,21.4952380952381,21.4952380952381,21,0.0
2024-01,Sub-ICB,446,0.5,13.0552228875582,13.055222887558218,13,1.7763568394002505e-14
2024-01,Sub-ICB,446,0.92,45.2477192982456,45.24771929824562,45,2.1316282072803006e-14
2024-01,Sub-ICB,447,0.5,10.9672897196262,10.967289719626168,10,-3.197442310920451e-14
2024-01,Sub-ICB,447,0.92,43.0175,43.01750000000001,43,1.4210854715202004e-14
2024-01,Sub-ICB,448,0.5,13.34375,13.34375,13,0.0
2024-01,Sub-ICB,448,0.92,45.4848,45.484800000000014,45,1.4210854715202004e-14
2024-01,Sub-ICB,449,0.5,13.7875816993464,13.787581699346406,13,5.329070518200751e-15
2024-01,Sub-ICB,449,0.92,48.7241176470588,48.72411764705882,48,2.1316282072803006e-14
2024-01,Sub-ICB,450,0.5,17.7313432835821,17.73134328358209,17,-1.0658141036401503e-14
2024-01,Sub-ICB,450,0.92,47.3626666666667,47.362666666666684,47,-1.4210854715202004e-14
2024-01,Sub-ICB,451,0.5,13.2967032967033,13.296703296703297,13,-1.7763568394002505e-15
2024-01,Sub-ICB,451,0.92,45.025,45.025,45,0.0
2024-01,Sub-ICB,452,0.5,13.969696969697,13.969696969696969,13,-3.197442310920451e-14
2024-01,Sub-ICB,452,0.92,40.855,40.855000000000004,40,7.105427357601002e-15
2024-01,Sub-ICB,453,0.5,10.8125,10.8125,10,0.0
2024-01,Sub-ICB,453,0.92,34.54,34.540000000000006,34,7.105427357601002e-15
2024-01,Sub-ICB,454,0.5,13.6052631578947,13.605263157894736,13,3.552713678800501e-14
2024-01,Sub-ICB,454,0.92,52.57,52.56999999999999,52,-7.105427357601002e-15
2024-01,Sub-ICB,455,0.5,18.5,18.5,18,0.0
2024-01,Sub-ICB,455,0.92,25.984,25.984,25,0.0
2024-01,Sub-ICB,456,0.5,7.66666666666667,7.666666666666667,7,-2.6645352591003757e-15
2024-01,Sub-ICB,456,0.92,26.6,26.6,26,0.0
2024-01,Sub-ICB,457,0.5,12.5538461538462,12.553846153846154,12,-4.618527782440651e-14
2024-01,Sub-ICB,457,0.92,41.5304347826087,41.53043478260871,41,7.105427357601002e-15
2024-01,Sub-ICB,458,0.5,9.33939393939394,9.33939393939394,9,0.0
2024-01,Sub-ICB,458,0.92,28.8387096774194,28.838709677419356,28,-4.263256414560601e-14
2024-01,Sub-ICB,459,0.5,10.6182795698925,10.618279569892474,10,-2.6645352591003757e-14
2024-01,Sub-ICB,459,0.92,38.9733333333333,38.97333333333333,38,2.842170943040401e-14
2024-01,Sub-ICB,460,0.5,12.5492957746479,12.549295774647888,12,-1.2434497875801753e-14
2024-01,Sub-ICB,460,0.92,33.7922580645161,33.79225806451613,33,3.552713678800501e-14
2024-01,Sub-ICB,461,0.5,14.5925925925926,14.592592592592592,14,-8.881784197001252e-15
2024-01,Sub-ICB,461,0.92,36.0977777777778,36.09777777777778,36,-2.1316282072803006e-14
2024-01,Sub-ICB,462,0.5,13.4583333333333,13.458333333333334,13,3.375077994860476e-14
2024-01,Sub-ICB,462,0.92,39.5371428571429,39.537142857142854,39,-4.973799150320701e-14
2024-01,Sub-ICB,463,0.5,9.05555555555556,9.055555555555555,9,-5.329070518200751e-15
2024-01,Sub-ICB,463,0.92,28.072,28.072000000000003,28,3.552713678800501e-15
2024-01,Sub-ICB,464,0.5,13.8,13.8,13,0.0
2024-01,Sub-ICB,464,0.92,44.3942857142857,44.394285714285715,44,1.4210854715202004e-14
2024-01,Sub-ICB,465,0.5,12.2228260869565,12.222826086956522,12,2.1316282072803006e-14
2024-01,Sub-ICB,465,0.92,50.1837037037037,50.183703703703706,50,7.105427357601002e-15
2024-01,Sub-ICB,467,0.5,12.1279069767442,12.127906976744185,12,-1.4210854715202004e-14
2024-01,Sub-ICB,467,0.92,43.9230769230769,43.92307692307692,43,2.1316282072803006e-14
2024-01,Sub-ICB,468,0.5,14.5919117647059,14.591911764705882,14,-1.7763568394002505e-14
2024-01,Sub-ICB,468,0.92,50.4847619047619,50.48476190476192,50,1.4210854715202004e-14
2024-01,Sub-ICB,469,0.5,9.22549019607843,9.22549019607843,9,0.0
2024-01,Sub-ICB,469,0.92,38.84,38.84000000000001,38,7.105427357601002e-15
2024-01,Sub-ICB,470,0.5,13.016898008449,13.016898008449004,13,5.329070518200751e-15
2024-01,Sub-ICB,470,0.92,44.6834825870647,44.68348258706468,44,-2.1316282072803006e-14
2024-01,Sub-ICB,471,0.5,7.25,7.25,7,0.0
2024-01,Sub-ICB,471,0.92,20.84,20.84,20,0.0
2024-01,Sub-ICB,473,0.5,24.25,24.25,24,0.0
2024-01,Sub-ICB,473,0.92,53.96,53.96,53,0.0
2024-01,Sub-ICB,474,0.5,16.8333333333333,16.833333333333332,16,3.197442310920451e-14
2024-01,Sub-ICB,474,0.92,49.395,49.39500000000001,49,7.105427357601002e-15
2024-01,Sub-ICB,475,0.5,13.2307692307692,13.23076923076923,13,3.019806626980426e-14
2024-01,Sub-ICB,475,0.92,44.8577777777778,44.857777777777784,44,-1.4210854715202004e-14
2024-01,Sub-ICB,476,0.5,17.6111111111111,17.61111111111111,17,1.0658141036401503e-14
2024-01,Sub-ICB,476,0.92,43.36,43.36,43,0.0
2024-01,Sub-ICB,477,0.5,36.0,36.0,35,0.0
2024-01,Sub-ICB,477,0.92,76.08,76.08,76,0.0
2024-01,Sub-ICB,479,0.5,17.7727272727273,17.772727272727273,17,-2.4868995751603507e-14
2024-01,Sub-ICB,479,0.92,53.1466666666667,53.14666666666667,53,-2.842170943040401e-14
2024-01,Sub-ICB,480,0.5,8.0,8.0,7,0.0
2024-01,Sub-ICB,480,0.92,27.72,27.72,27,0.0
2024-01,Sub-ICB,481,0.5,8.75675675675676,8.756756756756756,8,-3.552713678800501e-15
2024-01,Sub-ICB,481,0.92,30.28,30.280000000000005,30,3.552713678800501e-15
2024-01,Sub-ICB,482,0.5,14.5595238095238,14.55952380952381,14,1.0658141036401503e-14
