period,part,kind,code,name,release,lower_week,upper_week,open_band,count,share,group
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,55,56,False,23296,0.00307678125044,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,56,57,False,17419,0.00230058604917,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,57,58,False,17812,0.00235249088397,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,58,59,False,17278,0.00228196370386,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,59,60,False,15869,0.00209587232414,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,60,61,False,13638,0.00180121663348,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,61,62,False,11523,0.00152188145385,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,62,63,False,10114,0.00133579007413,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,63,64,False,8533,0.00112698207461,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,64,65,False,7010,0.000925834330597,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,65,66,False,2885,0.000381031675289,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,66,67,False,2719,0.000359107495705,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,67,68,False,2376,0.000313806329458,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,68,69,False,2163,0.000285674701438,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,69,70,False,1557,0.000205638238622,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,70,71,False,1756,0.000231920839448,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,71,72,False,1674,0.000221090823027,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,72,73,False,1224,0.000161657806084,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,73,74,False,934,0.000123356528499,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,74,75,False,962,0.000127054582887,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,76,False,869,0.000114771759385,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,76,77,False,600,7.92440225904e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,77,78,False,464,6.12820441365e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,78,79,False,440,5.81122832329e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,79,80,False,355,4.68860466993e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,80,81,False,333,4.39804325376e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,81,82,False,320,4.22634787149e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,82,83,False,195,2.57543073419e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,83,84,False,177,2.33769866642e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,84,85,False,133,1.75657583409e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,85,86,False,89,1.17545300176e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,86,87,False,110,1.45280708082e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,87,88,False,85,1.12262365336e-05,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,88,89,False,60,7.92440225904e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,89,90,False,56,7.3961087751e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,90,91,False,42,5.54708158133e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,91,92,False,13,1.71695382279e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,93,False,24,3.16976090361e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,93,94,False,24,3.16976090361e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,94,95,False,19,2.50939404869e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,96,False,10,1.32073370984e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,96,97,False,20,2.64146741968e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,97,98,False,21,2.77354079066e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,98,99,False,13,1.71695382279e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,99,100,False,11,1.45280708082e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,100,101,False,8,1.05658696787e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,101,102,False,9,1.18866033886e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,102,103,False,11,1.45280708082e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,103,104,False,10,1.32073370984e-06,over52
2024-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,104,,True,113,1.49242909212e-05,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,0,1,False,380945,0.0505140245719,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,1,2,False,353094,0.04682092951,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,2,3,False,339299,0.0449916865249,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,3,4,False,317953,0.0421611667162,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,4,5,False,301311,0.0399544061683,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,5,6,False,282729,0.0374903979661,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,6,7,False,263400,0.0349273361568,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,7,8,False,253083,0.033559282523,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,8,9,False,234951,0.0311549451685,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,9,10,False,180675,0.0239578453308,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,10,11,False,217901,0.028894083052,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,11,12,False,206135,0.0273338892888,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,12,13,False,203060,0.0269261384966,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,13,14,False,194922,0.0258470243673,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,14,15,False,180990,0.0239996149241,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,15,16,False,185093,0.0245436804528,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,16,17,False,179730,0.0238325365507,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,17,18,False,169229,0.0224400841704,within18
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,18,19,False,157748,0.020917681944,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,19,20,False,156072,0.020695441187,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,20,21,False,154112,0.020435541495,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,21,22,False,144774,0.0191973051054,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,22,23,False,111966,0.0148469025062,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,23,24,False,139783,0.018535489104,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,24,25,False,134018,0.0177710392447,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,25,26,False,104379,0.0138408520148,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,26,27,False,126128,0.0167248103826,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,27,28,False,118100,0.0156602824606,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,28,29,False,109004,0.0144541357268,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,29,30,False,98605,0.0130752087386,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,30,31,False,61947,0.00821428888726,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,31,32,False,95920,0.0127191726809,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,32,33,False,92664,0.0122874209477,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,33,34,False,91447,0.0121260444553,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,34,35,False,86673,0.0114930030627,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,35,36,False,81277,0.0107774832985,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,36,37,False,76890,0.0101957588348,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,37,38,False,72233,0.00957823186261,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,38,39,False,71699,0.00950742245674,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,39,40,False,66985,0.00888233717715,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,40,41,False,63156,0.00837460456461,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,41,42,False,59144,0.00784260580735,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,42,43,False,51685,0.00685352835711,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,43,44,False,33548,0.00444852799312,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,44,45,False,24166,0.0032044571206,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,45,46,False,46514,0.00616784401669,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,46,47,False,43993,0.00583355466798,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,47,48,False,42428,0.00562603272005,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,48,49,False,39749,0.00527079227371,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,49,50,False,37701,0.00499922361597,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,51,False,35102,0.00465459132033,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,51,52,False,32347,0.00428927313084,middle
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,52,53,False,27836,0.00369110603364,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,53,54,False,26433,0.00350506559086,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,54,55,False,24859,0.00329635022597,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,55,56,False,23446,0.00310898376436,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,56,57,False,19545,0.00259170381619,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,57,58,False,17997,0.00238643610028,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,58,59,False,16019,0.00212414957439,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,59,60,False,14815,0.00196449690646,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,60,61,False,12374,0.00164081570844,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,61,62,False,7623,0.00101082415916,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,62,63,False,8936,0.00118493043241,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,63,64,False,7642,0.00101334359495,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,64,65,False,6450,0.000855282149625,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,65,66,False,3307,0.000438514429273,over52
2024-10,Part_2,monthly,C_999,"England, all specialties",revised-or-established,66,67,False,2724,0.000361207531097,over52
