specialty_code,specialty,provider_code,from_period,to_period,from_total,to_total,relative_change,material_event,opposite_siblings,sibling_details,opposite_material_sibling
C_130,Ophthalmology,V5F1D,2024-01,2024-02,50.0,80.0,0.6,False,,,False
C_130,Ophthalmology,V5F1D,2024-08,2024-09,205.0,90.0,-0.5609756097560976,False,,,False
C_130,Ophthalmology,V5F1D,2024-11,2024-12,104.0,177.0,0.7019230769230769,False,,,False
C_130,Ophthalmology,V5F1D,2025-09,2025-10,207.0,355.0,0.714975845410628,False,,,False
C_130,Ophthalmology,V8A3H,2025-06,2025-07,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,V8A3H,2025-07,2025-08,1.0,2.0,1.0,False,,,False
C_130,Ophthalmology,V8A3H,2025-08,2025-09,2.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,V8A3H,2025-10,2025-11,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,V8A3H,2026-01,2026-02,1.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,V8A3H,2026-02,2026-03,0.0,11.0,inf,False,,,False
C_130,Ophthalmology,V8A3H,2026-03,2026-04,11.0,38.0,2.4545454545454546,False,,,False
C_130,Ophthalmology,V8A3H,2026-04,2026-05,38.0,59.0,0.5526315789473685,False,,,False
C_130,Ophthalmology,V8N5R,2024-02,2024-03,0.0,41.0,inf,False,,,False
C_130,Ophthalmology,V8N5R,2024-03,2024-04,41.0,75.0,0.8292682926829268,False,,,False
C_130,Ophthalmology,V8N5R,2024-04,2024-05,75.0,131.0,0.7466666666666667,False,,,False
C_130,Ophthalmology,W7J4C,2025-10,2025-11,0.0,6.0,inf,False,,,False
C_130,Ophthalmology,W7J4C,2025-12,2026-01,6.0,109.0,17.166666666666668,False,,,False
C_130,Ophthalmology,X0R3Y,2025-12,2026-01,0.0,22.0,inf,False,,,False
C_130,Ophthalmology,X0R3Y,2026-03,2026-04,28.0,11.0,-0.6071428571428571,False,,,False
C_130,Ophthalmology,X0R3Y,2026-04,2026-05,11.0,23.0,1.0909090909090908,False,,,False
C_130,Ophthalmology,X1M4L,2025-12,2026-01,0.0,3.0,inf,False,,,False
C_130,Ophthalmology,X1M4L,2026-02,2026-03,2.0,5.0,1.5,False,,,False
C_130,Ophthalmology,X1M4L,2026-03,2026-04,5.0,2.0,-0.6,False,,,False
C_130,Ophthalmology,X7M7U,2025-11,2025-12,0.0,2.0,inf,False,,,False
C_130,Ophthalmology,X7M7U,2025-12,2026-01,2.0,7.0,2.5,False,,,False
C_130,Ophthalmology,X7Y2H,2025-10,2025-11,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,X7Y2H,2025-12,2026-01,1.0,12.0,11.0,False,,,False
C_130,Ophthalmology,Y7W8F,2025-10,2025-11,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,Y7W8F,2025-12,2026-01,1.0,7.0,6.0,False,,,False
C_130,Ophthalmology,Y7W8F,2026-01,2026-02,7.0,14.0,1.0,False,,,False
C_130,Ophthalmology,Y8L9S,2024-11,2024-12,319.0,544.0,0.7053291536050157,True,,,False
C_130,Ophthalmology,Y9S1N,2025-03,2025-04,0.0,50.0,inf,False,,,False
C_130,Ophthalmology,Z1E5F,2025-02,2025-03,0.0,114.0,inf,False,,,False
C_130,Ophthalmology,Z2L9B,2024-08,2024-09,0.0,97.0,inf,False,,,False
C_130,Ophthalmology,Z4F8Y,2025-10,2025-11,0.0,39.0,inf,False,,,False
C_130,Ophthalmology,Z4F8Y,2025-11,2025-12,39.0,59.0,0.5128205128205128,False,,,False
C_130,Ophthalmology,Z4F8Y,2025-12,2026-01,59.0,293.0,3.9661016949152543,False,,,False
C_130,Ophthalmology,Z5J5V,2024-01,2024-02,0.0,11.0,inf,False,,,False
C_130,Ophthalmology,Z5J5V,2024-02,2024-03,11.0,61.0,4.545454545454546,False,,,False
C_130,Ophthalmology,Z5J5V,2024-06,2024-07,94.0,153.0,0.6276595744680851,False,,,False
C_130,Ophthalmology,Z5J5V,2024-11,2024-12,178.0,314.0,0.7640449438202247,False,,,False
C_130,Ophthalmology,Z5J5V,2024-12,2025-01,314.0,153.0,-0.5127388535031847,False,,,False
C_130,Ophthalmology,Z9Z1G,2024-04,2024-05,123.0,251.0,1.0406504065040652,False,,,False
C_130,Ophthalmology,Z9Z1G,2024-11,2024-12,108.0,213.0,0.9722222222222222,False,,,False
C_130,Ophthalmology,Z9Z1G,2024-12,2025-01,213.0,92.0,-0.568075117370892,False,,,False
C_130,Ophthalmology,Z9Z1G,2025-09,2025-10,170.0,278.0,0.6352941176470588,False,,,False
C_120,"Ear, Nose and Throat",A9T5Y,2026-04,2026-05,0.0,5.0,inf,False,,,False
C_120,"Ear, Nose and Throat",AAH,2024-01,2024-02,10.0,16.0,0.6,False,C_100|C_340,C_100 107->35 (-67.3%); C_340 2->1 (-50.0%),False
C_120,"Ear, Nose and Throat",AAH,2025-06,2025-07,9.0,0.0,-1.0,False,C_100|C_101|C_110|C_130|C_502,C_100 28->58 (+107.1%); C_101 41->49 (+19.5%); C_110 20->22 (+10.0%); C_130 94->138 (+46.8%); C_502 2->56 (+2700.0%),False
C_120,"Ear, Nose and Throat",AAH,2025-07,2025-08,0.0,2.0,inf,False,C_100|C_101|C_140|C_320|C_340|X06,C_100 58->43 (-25.9%); C_101 49->31 (-36.7%); C_140 33->27 (-18.2%); C_320 1->0 (-100.0%); C_340 1->0 (-100.0%); X06 14->6 (-57.1%),False
C_120,"Ear, Nose and Throat",AAH,2025-09,2025-10,3.0,5.0,0.6666666666666666,False,C_110|C_140|X06,C_110 50->40 (-20.0%); C_140 31->25 (-19.4%); X06 20->13 (-35.0%),False
C_120,"Ear, Nose and Throat",AAH,2025-10,2025-11,5.0,1.0,-0.8,False,C_100|X06,C_100 44->66 (+50.0%); X06 13->16 (+23.1%),False
C_120,"Ear, Nose and Throat",AAH,2026-01,2026-02,1.0,0.0,-1.0,False,C_100|C_320|C_502,C_100 49->57 (+16.3%); C_320 0->2 (+inf%); C_502 10->36 (+260.0%),False
C_120,"Ear, Nose and Throat",AAH,2026-02,2026-03,0.0,5.0,inf,False,C_100|C_101|C_110|C_130|C_502,C_100 57->11 (-80.7%); C_101 36->29 (-19.4%); C_110 29->23 (-20.7%); C_130 128->118 (-7.8%); C_502 36->27 (-25.0%),False
C_120,"Ear, Nose and Throat",AAH,2026-04,2026-05,3.0,0.0,-1.0,False,C_130|C_140|C_320|X06,C_130 114->142 (+24.6%); C_140 16->28 (+75.0%); C_320 0->1 (+inf%); X06 13->14 (+7.7%),False
C_120,"Ear, Nose and Throat",ADP02,2025-07,2025-08,0.0,3.0,inf,False,C_100|C_110|X02,C_100 42->36 (-14.3%); C_110 851->812 (-4.6%); X02 295->228 (-22.7%),False
C_120,"Ear, Nose and Throat",ADP02,2025-08,2025-09,3.0,17.0,4.666666666666667,False,X02,X02 228->222 (-2.6%),False
C_120,"Ear, Nose and Throat",ADP02,2025-09,2025-10,17.0,27.0,0.5882352941176471,False,C_100|C_101|C_301|X02,C_100 54->52 (-3.7%); C_101 26->25 (-3.8%); C_301 1->0 (-100.0%); X02 222->213 (-4.1%),False
C_120,"Ear, Nose and Throat",ADP02,2026-03,2026-04,15.0,23.0,0.5333333333333333,False,C_100|C_110|C_301|C_502|X02,C_100 31->30 (-3.2%); C_110 862->839 (-2.7%); C_301 5->3 (-40.0%); C_502 148->131 (-11.5%); X02 294->283 (-3.7%),False
C_120,"Ear, Nose and Throat",DXN,2026-02,2026-03,0.0,1.0,inf,False,,,False
C_120,"Ear, Nose and Throat",DXN,2026-03,2026-04,1.0,935.0,934.0,True,C_410,C_410 21->19 (-9.5%),False
C_120,"Ear, Nose and Throat",F9Z4V,2024-02,2024-03,34.0,52.0,0.5294117647058824,False,C_100|C_502,C_100 170->164 (-3.5%); C_502 125->115 (-8.0%),False
C_120,"Ear, Nose and Throat",F9Z4V,2024-06,2024-07,27.0,45.0,0.6666666666666666,False,C_301,C_301 5->1 (-80.0%),False
C_120,"Ear, Nose and Throat",F9Z4V,2025-05,2025-06,55.0,87.0,0.5818181818181818,False,C_130|C_301,C_130 184->171 (-7.1%); C_301 13->12 (-7.7%),False
C_120,"Ear, Nose and Throat",K8I4X,2024-02,2024-03,2.0,0.0,-1.0,False,C_100|C_101|C_110|C_130|C_301|X02,C_100 92->98 (+6.5%); C_101 38->106 (+178.9%); C_110 397->425 (+7.1%); C_130 700->739 (+5.6%); C_301 102->161 (+57.8%); X02 109->110 (+0.9%),False
C_120,"Ear, Nose and Throat",K8I4X,2024-04,2024-05,0.0,23.0,inf,False,C_100|C_130|X02,C_100 114->108 (-5.3%); C_130 728->712 (-2.2%); X02 96->92 (-4.2%),False
C_120,"Ear, Nose and Throat",K8I4X,2024-08,2024-09,6.0,1.0,-0.8333333333333334,False,C_100|C_110|C_130|C_300|C_301|C_502,C_100 161->184 (+14.3%); C_110 426->457 (+7.3%); C_130 689->766 (+11.2%); C_300 0->1 (+inf%); C_301 215->235 (+9.3%); C_502 9->11 (+22.2%),False
C_120,"Ear, Nose and Throat",K8I4X,2024-09,2024-10,1.0,4.0,3.0,False,C_100|X02|X06,C_100 184->181 (-1.6%); X02 120->109 (-9.2%); X06 3->1 (-66.7%),False
C_120,"Ear, Nose and Throat",K8I4X,2024-10,2024-11,4.0,0.0,-1.0,False,C_101|X06,C_101 40->49 (+22.5%); X06 1->3 (+200.0%),False
C_120,"Ear, Nose and Throat",K8I4X,2025-01,2025-02,0.0,12.0,inf,False,C_110|C_160|X02,C_110 402->394 (-2.0%); C_160 1->0 (-100.0%); X02 47->32 (-31.9%),False
C_120,"Ear, Nose and Throat",K8I4X,2025-03,2025-04,9.0,41.0,3.5555555555555554,False,C_100|C_110|C_502|X02,C_100 174->161 (-7.5%); C_110 406->349 (-14.0%); C_502 9->2 (-77.8%); X02 43->36 (-16.3%),False
C_120,"Ear, Nose and Throat",K8I4X,2026-04,2026-05,1.0,0.0,-1.0,False,C_101|C_110|C_130|C_301|C_502,C_101 23->31 (+34.8%); C_110 400->523 (+30.8%); C_130 509->519 (+2.0%); C_301 165->237 (+43.6%); C_502 1->6 (+500.0%),False
C_120,"Ear, Nose and Throat",NCR,2025-11,2025-12,0.0,199.0,inf,False,C_130,C_130 1172->1167 (-0.4%),False
C_120,"Ear, Nose and Throat",NCR,2025-12,2026-01,199.0,0.0,-1.0,False,C_130,C_130 1167->1433 (+22.8%),False
C_120,"Ear, Nose and Throat",NEY,2024-02,2024-03,460.0,701.0,0.5239130434782608,True,C_110|C_150|C_400|X06,C_110 239->167 (-30.1%); C_150 159->156 (-1.9%); C_400 336->296 (-11.9%); X06 135->14 (-89.6%),False
C_120,"Ear, Nose and Throat",NEY,2024-06,2024-07,808.0,378.0,-0.5321782178217822,True,,,False
C_120,"Ear, Nose and Throat",NEY,2025-01,2025-02,131.0,259.0,0.9770992366412213,False,C_100|C_101|C_110|C_150|X02|X04|X06,C_100 472->424 (-10.2%); C_101 12->8 (-33.3%); C_110 280->191 (-31.8%); C_150 139->82 (-41.0%); X02 107->69 (-35.5%); X04 21->3 (-85.7%); X06 70->54 (-22.9%),False
C_120,"Ear, Nose and Throat",NEY,2025-10,2025-11,69.0,10.0,-0.855072463768116,False,C_150,C_150 74->93 (+25.7%),False
C_120,"Ear, Nose and Throat",NEY,2025-11,2025-12,10.0,56.0,4.6,False,C_100|C_400|C_502|X05,C_100 239->167 (-30.1%); C_400 53->47 (-11.3%); C_502 298->286 (-4.0%); X05 94->62 (-34.0%),False
C_120,"Ear, Nose and Throat",NEY,2026-01,2026-02,45.0,1.0,-0.9777777777777777,False,C_100|X05,C_100 94->138 (+46.8%); X05 23->60 (+160.9%),False
C_120,"Ear, Nose and Throat",NEY,2026-03,2026-04,1.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NHW,2026-02,2026-03,0.0,1.0,inf,False,,,False
C_120,"Ear, Nose and Throat",NHW,2026-03,2026-04,1.0,0.0,-1.0,False,C_110,C_110 119->124 (+4.2%),False
C_120,"Ear, Nose and Throat",NID,2026-04,2026-05,0.0,17.0,inf,False,,,False
C_120,"Ear, Nose and Throat",NLG,2024-10,2024-11,0.0,4297.0,inf,True,,,False
C_120,"Ear, Nose and Throat",NLG,2025-10,2025-11,13750.0,3318.0,-0.7586909090909091,True,,,False
C_120,"Ear, Nose and Throat",NN5,2024-08,2024-09,59.0,14.0,-0.7627118644067796,False,C_110|C_301,C_110 69->75 (+8.7%); C_301 9->12 (+33.3%),False
C_120,"Ear, Nose and Throat",NN5,2024-09,2024-10,14.0,5.0,-0.6428571428571429,False,C_301|C_410,C_301 12->46 (+283.3%); C_410 36->52 (+44.4%),False
C_120,"Ear, Nose and Throat",NN5,2024-10,2024-11,5.0,0.0,-1.0,False,C_100|C_110,C_100 0->4 (+inf%); C_110 74->88 (+18.9%),False
C_120,"Ear, Nose and Throat",NN5,2024-12,2025-01,0.0,2.0,inf,False,C_301|C_410|C_502,C_301 42->40 (-4.8%); C_410 58->46 (-20.7%); C_502 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NN5,2025-01,2025-02,2.0,0.0,-1.0,False,C_100|C_410,C_100 61->101 (+65.6%); C_410 46->57 (+23.9%),False
C_120,"Ear, Nose and Throat",NRF,2025-03,2025-04,0.0,203.0,inf,False,,,False
C_120,"Ear, Nose and Throat",NRP,2024-05,2024-06,273.0,425.0,0.5567765567765568,False,C_301,C_301 66->14 (-78.8%),False
C_120,"Ear, Nose and Throat",NRP,2024-11,2024-12,418.0,132.0,-0.6842105263157895,False,C_301,C_301 22->61 (+177.3%),False
C_120,"Ear, Nose and Throat",NRP,2025-05,2025-06,165.0,260.0,0.5757575757575758,False,,,False
C_120,"Ear, Nose and Throat",NRP,2025-12,2026-01,244.0,1960.0,7.032786885245901,True,,,False
C_120,"Ear, Nose and Throat",NT204,2024-04,2024-05,0.0,55.0,inf,False,X06,X06 10->1 (-90.0%),False
C_120,"Ear, Nose and Throat",NT204,2024-06,2024-07,81.0,162.0,1.0,False,C_110|C_150,C_110 323->310 (-4.0%); C_150 76->63 (-17.1%),False
C_120,"Ear, Nose and Throat",NT204,2025-10,2025-11,331.0,1.0,-0.9969788519637462,False,,,False
C_120,"Ear, Nose and Throat",NT204,2025-11,2025-12,1.0,0.0,-1.0,False,C_502,C_502 1->2 (+100.0%),False
C_120,"Ear, Nose and Throat",NT204,2026-01,2026-02,0.0,1.0,inf,False,,,False
C_120,"Ear, Nose and Throat",NT204,2026-03,2026-04,1.0,331.0,330.0,False,,,False
C_120,"Ear, Nose and Throat",NT216,2024-06,2024-07,0.0,1.0,inf,False,,,False
C_120,"Ear, Nose and Throat",NT216,2024-07,2024-08,1.0,2.0,1.0,False,,,False
C_120,"Ear, Nose and Throat",NT216,2024-09,2024-10,2.0,22.0,10.0,False,,,False
C_120,"Ear, Nose and Throat",NT216,2025-04,2025-05,9.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NT216,2025-06,2025-07,0.0,2.0,inf,False,,,False
C_120,"Ear, Nose and Throat",NT216,2026-03,2026-04,1.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NT225,2024-01,2024-02,38.0,74.0,0.9473684210526315,False,C_100,C_100 373->352 (-5.6%),False
C_120,"Ear, Nose and Throat",NT225,2024-07,2024-08,23.0,35.0,0.5217391304347826,False,,,False
C_120,"Ear, Nose and Throat",NT225,2025-11,2025-12,12.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NT226,2025-01,2025-02,9.0,3.0,-0.6666666666666666,False,C_110,C_110 471->483 (+2.5%),False
C_120,"Ear, Nose and Throat",NT226,2025-02,2025-03,3.0,0.0,-1.0,False,C_110|C_160,C_110 483->547 (+13.3%); C_160 24->26 (+8.3%),False
C_120,"Ear, Nose and Throat",NT233,2024-09,2024-10,8.0,1.0,-0.875,False,C_101|C_110|C_150|X06,C_101 17->21 (+23.5%); C_110 792->822 (+3.8%); C_150 33->54 (+63.6%); X06 46->51 (+10.9%),False
C_120,"Ear, Nose and Throat",NT233,2024-10,2024-11,1.0,0.0,-1.0,False,C_100|C_101|C_110|C_150|X06,C_100 98->115 (+17.3%); C_101 21->25 (+19.0%); C_110 822->895 (+8.9%); C_150 54->95 (+75.9%); X06 51->61 (+19.6%),False
C_120,"Ear, Nose and Throat",NT237,2026-01,2026-02,0.0,1.0,inf,False,C_101,C_101 6->5 (-16.7%),False
C_120,"Ear, Nose and Throat",NT237,2026-02,2026-03,1.0,28.0,27.0,False,C_101|C_130,C_101 5->2 (-60.0%); C_130 452->446 (-1.3%),False
C_120,"Ear, Nose and Throat",NT238,2025-01,2025-02,0.0,6.0,inf,False,C_110,C_110 262->227 (-13.4%),False
C_120,"Ear, Nose and Throat",NT238,2025-02,2025-03,6.0,2.0,-0.6666666666666666,False,C_110,C_110 227->238 (+4.8%),False
C_120,"Ear, Nose and Throat",NT238,2025-03,2025-04,2.0,23.0,10.5,False,,,False
C_120,"Ear, Nose and Throat",NT238,2025-08,2025-09,9.0,3.0,-0.6666666666666666,False,C_110,C_110 264->283 (+7.2%),False
C_120,"Ear, Nose and Throat",NT238,2025-11,2025-12,1.0,0.0,-1.0,False,C_100|C_110,C_100 0->22 (+inf%); C_110 336->442 (+31.5%),False
C_120,"Ear, Nose and Throat",NT239,2024-09,2024-10,48.0,22.0,-0.5416666666666666,False,C_101|C_110,C_101 14->22 (+57.1%); C_110 145->149 (+2.8%),False
C_120,"Ear, Nose and Throat",NT239,2024-10,2024-11,22.0,41.0,0.8636363636363636,False,X05,X05 8->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT239,2025-07,2025-08,7.0,3.0,-0.5714285714285714,False,C_150,C_150 0->4 (+inf%),False
C_120,"Ear, Nose and Throat",NT239,2025-09,2025-10,3.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NT239,2025-10,2025-11,0.0,3.0,inf,False,C_100|C_101|C_110,C_100 18->16 (-11.1%); C_101 5->2 (-60.0%); C_110 56->55 (-1.8%),False
C_120,"Ear, Nose and Throat",NT239,2025-11,2025-12,3.0,10.0,2.3333333333333335,False,C_101,C_101 2->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT239,2026-02,2026-03,9.0,1.0,-0.8888888888888888,False,C_101,C_101 3->6 (+100.0%),False
C_120,"Ear, Nose and Throat",NT242,2024-02,2024-03,0.0,1.0,inf,False,X06,X06 28->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT242,2024-03,2024-04,1.0,0.0,-1.0,False,C_100|C_130,C_100 53->56 (+5.7%); C_130 107->130 (+21.5%),False
C_120,"Ear, Nose and Throat",NT305,2024-07,2024-08,0.0,21.0,inf,False,,,False
C_120,"Ear, Nose and Throat",NT305,2024-08,2024-09,21.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NT310,2024-05,2024-06,22.0,38.0,0.7272727272727273,False,C_101,C_101 30->29 (-3.3%),False
C_120,"Ear, Nose and Throat",NT310,2024-06,2024-07,38.0,68.0,0.7894736842105263,False,C_100|C_101|C_110|C_502,C_100 164->123 (-25.0%); C_101 29->19 (-34.5%); C_110 221->219 (-0.9%); C_502 81->48 (-40.7%),False
C_120,"Ear, Nose and Throat",NT310,2024-09,2024-10,78.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NT312,2024-01,2024-02,0.0,20.0,inf,False,C_100|C_101|C_110|C_502|X05,C_100 100->75 (-25.0%); C_101 1->0 (-100.0%); C_110 521->409 (-21.5%); C_502 132->123 (-6.8%); X05 554->518 (-6.5%),False
C_120,"Ear, Nose and Throat",NT312,2024-09,2024-10,3.0,7.0,1.3333333333333333,False,C_100,C_100 48->41 (-14.6%),False
C_120,"Ear, Nose and Throat",NT312,2025-01,2025-02,1.0,0.0,-1.0,False,C_100|X05,C_100 40->52 (+30.0%); X05 660->744 (+12.7%),False
C_120,"Ear, Nose and Throat",NT314,2024-01,2024-02,1.0,0.0,-1.0,False,C_100,C_100 568->573 (+0.9%),False
C_120,"Ear, Nose and Throat",NT316,2026-02,2026-03,67.0,125.0,0.8656716417910447,False,C_100,C_100 177->119 (-32.8%),False
C_120,"Ear, Nose and Throat",NT317,2024-01,2024-02,1.0,2.0,1.0,False,C_100|C_110|C_150,C_100 20->14 (-30.0%); C_110 362->330 (-8.8%); C_150 11->9 (-18.2%),False
C_120,"Ear, Nose and Throat",NT317,2024-02,2024-03,2.0,0.0,-1.0,False,C_100|C_110,C_100 14->16 (+14.3%); C_110 330->424 (+28.5%),False
C_120,"Ear, Nose and Throat",NT317,2024-03,2024-04,0.0,6.0,inf,False,,,False
C_120,"Ear, Nose and Throat",NT317,2024-04,2024-05,6.0,2.0,-0.6666666666666666,False,C_100|X05,C_100 19->20 (+5.3%); X05 0->1 (+inf%),False
C_120,"Ear, Nose and Throat",NT317,2024-06,2024-07,3.0,0.0,-1.0,False,,,False
C_120,"Ear, Nose and Throat",NT317,2025-10,2025-11,0.0,2.0,inf,False,X05,X05 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT317,2025-11,2025-12,2.0,0.0,-1.0,False,X05,X05 0->1 (+inf%),False
C_120,"Ear, Nose and Throat",NT317,2026-02,2026-03,0.0,1.0,inf,False,X05,X05 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT327,2024-01,2024-02,67.0,30.0,-0.5522388059701493,False,,,False
C_120,"Ear, Nose and Throat",NT327,2024-08,2024-09,3.0,0.0,-1.0,False,C_100|C_110|C_320|X05,C_100 59->72 (+22.0%); C_110 555->556 (+0.2%); C_320 0->2 (+inf%); X05 5->7 (+40.0%),False
C_120,"Ear, Nose and Throat",NT337,2026-04,2026-05,280.0,449.0,0.6035714285714285,False,C_100|C_110|C_160,C_100 778->617 (-20.7%); C_110 836->819 (-2.0%); C_160 5->4 (-20.0%),False
C_120,"Ear, Nose and Throat",NT339,2024-11,2024-12,73.0,136.0,0.863013698630137,False,C_150|X05,C_150 10->5 (-50.0%); X05 178->120 (-32.6%),False
C_120,"Ear, Nose and Throat",NT339,2025-12,2026-01,39.0,13.0,-0.6666666666666666,False,C_110|C_150|X05,C_110 899->916 (+1.9%); C_150 31->32 (+3.2%); X05 294->397 (+35.0%),False
C_120,"Ear, Nose and Throat",NT339,2026-01,2026-02,13.0,4.0,-0.6923076923076923,False,C_101|C_150|X05,C_101 56->70 (+25.0%); C_150 32->34 (+6.2%); X05 397->565 (+42.3%),False
C_120,"Ear, Nose and Throat",NT339,2026-02,2026-03,4.0,1.0,-0.75,False,C_101|C_110|X05,C_101 70->71 (+1.4%); C_110 892->894 (+0.2%); X05 565->728 (+28.8%),False
C_120,"Ear, Nose and Throat",NT339,2026-03,2026-04,1.0,0.0,-1.0,False,X05,X05 728->828 (+13.7%),False
C_120,"Ear, Nose and Throat",NT345,2024-10,2024-11,11.0,3.0,-0.7272727272727273,False,C_101|X05,C_101 5->9 (+80.0%); X05 22->25 (+13.6%),False
C_120,"Ear, Nose and Throat",NT345,2025-01,2025-02,1.0,5.0,4.0,False,,,False
C_120,"Ear, Nose and Throat",NT345,2025-02,2025-03,5.0,15.0,2.0,False,,,False
C_120,"Ear, Nose and Throat",NT345,2025-04,2025-05,12.0,22.0,0.8333333333333334,False,C_100|X05,C_100 113->99 (-12.4%); X05 29->24 (-17.2%),False
C_120,"Ear, Nose and Throat",NT345,2025-08,2025-09,11.0,18.0,0.6363636363636364,False,C_101,C_101 15->10 (-33.3%),False
C_120,"Ear, Nose and Throat",NT347,2024-11,2024-12,140.0,214.0,0.5285714285714286,False,C_110|C_150|C_301|C_320|C_400|X05,C_110 1841->1525 (-17.2%); C_150 152->134 (-11.8%); C_301 12->8 (-33.3%); C_320 3->1 (-66.7%); C_400 15->1 (-93.3%); X05 156->76 (-51.3%),False
C_120,"Ear, Nose and Throat",NT351,2026-04,2026-05,62.0,117.0,0.8870967741935484,False,C_100,C_100 698->409 (-41.4%),False
C_120,"Ear, Nose and Throat",NT3X3,2024-03,2024-04,23.0,35.0,0.5217391304347826,False,C_100|C_101|C_150|C_502|X05,C_100 305->250 (-18.0%); C_101 6->5 (-16.7%); C_150 17->12 (-29.4%); C_502 71->52 (-26.8%); X05 52->40 (-23.1%),False
C_120,"Ear, Nose and Throat",NT3X3,2024-10,2024-11,42.0,15.0,-0.6428571428571429,False,C_100|C_110|C_150|C_320|C_502|X05,C_100 384->491 (+27.9%); C_110 379->439 (+15.8%); C_150 27->31 (+14.8%); C_320 7->11 (+57.1%); C_502 155->192 (+23.9%); X05 168->243 (+44.6%),False
C_120,"Ear, Nose and Throat",NT3X3,2024-11,2024-12,15.0,28.0,0.8666666666666667,False,C_100|C_150|C_301|C_502,C_100 491->476 (-3.1%); C_150 31->30 (-3.2%); C_301 9->8 (-11.1%); C_502 192->190 (-1.0%),False
C_120,"Ear, Nose and Throat",NT3X3,2025-05,2025-06,20.0,34.0,0.7,False,C_100|C_101|C_301|C_502,C_100 421->413 (-1.9%); C_101 5->4 (-20.0%); C_301 12->6 (-50.0%); C_502 52->44 (-15.4%),False
C_120,"Ear, Nose and Throat",NT3X3,2025-12,2026-01,27.0,8.0,-0.7037037037037037,False,C_100|C_320|X05,C_100 510->600 (+17.6%); C_320 7->13 (+85.7%); X05 23->101 (+339.1%),False
C_120,"Ear, Nose and Throat",NT3X3,2026-02,2026-03,10.0,17.0,0.7,False,C_100|C_320,C_100 615->317 (-48.5%); C_320 14->4 (-71.4%),False
C_120,"Ear, Nose and Throat",NT402,2025-01,2025-02,0.0,1.0,inf,False,C_100|C_301,C_100 54->43 (-20.4%); C_301 11->9 (-18.2%),False
C_120,"Ear, Nose and Throat",NT402,2025-03,2025-04,1.0,0.0,-1.0,False,C_100,C_100 35->37 (+5.7%),False
C_120,"Ear, Nose and Throat",NT402,2025-09,2025-10,0.0,1.0,inf,False,C_100|C_110|C_320,C_100 56->32 (-42.9%); C_110 485->478 (-1.4%); C_320 1->0 (-100.0%),False
C_120,"Ear, Nose and Throat",NT402,2025-10,2025-11,1.0,0.0,-1.0,False,C_100|C_110|C_130|X06,C_100 32->37 (+15.6%); C_110 478->538 (+12.6%); C_130 268->275 (+2.6%); X06 12->13 (+8.3%),False
C_120,"Ear, Nose and Throat",NT405,2024-09,2024-10,0.0,1.0,inf,False,C_100|C_301,C_100 65->54 (-16.9%); C_301 15->14 (-6.7%),False
C_120,"Ear, Nose and Throat",NT405,2025-02,2025-03,1.0,0.0,-1.0,False,C_130|C_502|X06,C_130 36->39 (+8.3%); C_502 68->79 (+16.2%); X06 2->4 (+100.0%),False
C_120,"Ear, Nose and Throat",NT406,2024-06,2024-07,1.0,2.0,1.0,False,C_150|C_502,C_150 16->13 (-18.8%); C_502 9->6 (-33.3%),False
C_120,"Ear, Nose and Throat",NT406,2024-09,2024-10,1.0,0.0,-1.0,False,C_100|C_130|C_502,C_100 114->122 (+7.0%); C_130 61->71 (+16.4%); C_502 5->6 (+20.0%),False
C_120,"Ear, Nose and Throat",NT406,2025-07,2025-08,0.0,1.0,inf,False,C_100|C_101|C_110,C_100 167->153 (-8.4%); C_101 325->314 (-3.4%); C_110 559->545 (-2.5%),False
C_120,"Ear, Nose and Throat",NT406,2026-01,2026-02,1.0,0.0,-1.0,False,C_150|C_301,C_150 3->6 (+100.0%); C_301 206->234 (+13.6%),False
C_120,"Ear, Nose and Throat",NT409,2024-01,2024-02,10.0,18.0,0.8,False,C_100|C_101|C_110|C_502,C_100 112->98 (-12.5%); C_101 39->35 (-10.3%); C_110 264->259 (-1.9%); C_502 74->58 (-21.6%),False
C_120,"Ear, Nose and Throat",NT409,2025-05,2025-06,7.0,11.0,0.5714285714285714,False,,,False
